iter,run,tensor,layer,n_neurons,row_rms_med,row_rms_min,row_rms_p01,frac_below_10pct_med,frac_below_25pct_med,frac_below_50pct_med
8000,flagship,self_attention.linear_qkv,32,10240,0.0197641,0.0149723,0.0165126,0,0,0
8000,flagship,self_attention.linear_qkv,33,10240,0.0197239,0.0160527,0.0172869,0,0,0
8000,flagship,self_attention.linear_qkv,34,10240,0.0199897,0.0164558,0.0170933,0,0,0
8000,flagship,self_attention.linear_qkv,35,10240,0.0197721,0.0157884,0.0174433,0,0,0
8000,flagship,self_attention.linear_qkv,36,10240,0.019653,0.0161154,0.0174026,0,0,0
8000,flagship,self_attention.linear_qkv,37,10240,0.0194906,0.0173308,0.0177697,0,0,0
8000,flagship,self_attention.linear_qkv,38,10240,0.0195656,0.0157934,0.0180431,0,0,0
8000,flagship,self_attention.linear_qkv,39,10240,0.0194657,0.0169314,0.0177892,0,0,0
8000,flagship,self_attention.linear_qkv,40,10240,0.019545,0.0170126,0.0176692,0,0,0
8000,flagship,self_attention.linear_qkv,41,10240,0.0195062,0.0169098,0.0177029,0,0,0
8000,flagship,self_attention.linear_qkv,42,10240,0.019466,0.0172808,0.0177527,0,0,0
8000,flagship,self_attention.linear_qkv,43,10240,0.0194778,0.0171114,0.0176805,0,0,0
8000,flagship,self_attention.linear_qkv,44,10240,0.0195177,0.0172461,0.017718,0,0,0
8000,flagship,self_attention.linear_qkv,45,10240,0.0196299,0.0164087,0.0171752,0,0,0
8000,flagship,self_attention.linear_qkv,46,10240,0.0196839,0.0164174,0.0170625,0,0,0
8000,flagship,self_attention.linear_qkv,47,10240,0.019562,0.0158078,0.0172959,0,0,0
8000,flagship,self_attention.linear_qkv,48,10240,0.0200119,0.015049,0.0170573,0,0,0
8000,flagship,self_attention.linear_qkv,49,10240,0.0198316,0.0146708,0.0159868,0,0,0
8000,flagship,self_attention.linear_qkv,50,10240,0.019723,0.0152839,0.0175553,0,0,0
8000,flagship,self_attention.linear_qkv,51,10240,0.0197956,0.0163879,0.0174092,0,0,0
8000,flagship,self_attention.linear_qkv,52,10240,0.0197108,0.0164627,0.0175637,0,0,0
8000,flagship,self_attention.linear_qkv,53,10240,0.0200016,0.0151311,0.0164565,0,0,0
8000,flagship,self_attention.linear_qkv,54,10240,0.0199163,0.0163302,0.017084,0,0,0
8000,flagship,self_attention.linear_qkv,55,10240,0.0199565,0.014404,0.0170754,0,0,0
8000,flagship,self_attention.linear_qkv,56,10240,0.0199577,0.0160418,0.0172324,0,0,0
8000,flagship,self_attention.linear_qkv,57,10240,0.0200472,0.0137454,0.015703,0,0,0
8000,flagship,self_attention.linear_qkv,58,10240,0.019891,0.016304,0.0176379,0,0,0
8000,flagship,self_attention.linear_qkv,59,10240,0.0198859,0.0170057,0.0179381,0,0,0
8000,flagship,self_attention.linear_qkv,60,10240,0.0197648,0.0170111,0.0177967,0,0,0
8000,flagship,self_attention.linear_qkv,61,10240,0.0198223,0.0158603,0.0179577,0,0,0
8000,flagship,self_attention.linear_qkv,62,10240,0.0196057,0.0170815,0.0179702,0,0,0
8000,flagship,self_attention.linear_qkv,63,10240,0.0195128,0.017177,0.0179856,0,0,0
8000,flagship,self_attention.linear_proj,0,5120,0.00790722,0.00734387,0.00753374,0,0,0
8000,flagship,self_attention.linear_proj,1,5120,0.00784531,0.00725514,0.00742659,0,0,0
8000,flagship,self_attention.linear_proj,2,5120,0.00840807,0.00766958,0.0079766,0,0,0
8000,flagship,self_attention.linear_proj,3,5120,0.00875466,0.00807219,0.00832902,0,0,0
8000,flagship,self_attention.linear_proj,4,5120,0.00867622,0.00788017,0.00823183,0,0,0
8000,flagship,self_attention.linear_proj,5,5120,0.00937145,0.00862974,0.00885979,0,0,0
8000,flagship,self_attention.linear_proj,6,5120,0.00993881,0.00901699,0.00935014,0,0,0
8000,flagship,self_attention.linear_proj,7,5120,0.0105198,0.00970176,0.010015,0,0,0
8000,flagship,self_attention.linear_proj,8,5120,0.00971513,0.0090144,0.00926411,0,0,0
8000,flagship,self_attention.linear_proj,9,5120,0.0089689,0.00831479,0.0085365,0,0,0
8000,flagship,self_attention.linear_proj,10,5120,0.00914918,0.00852453,0.00872076,0,0,0
8000,flagship,self_attention.linear_proj,11,5120,0.00902592,0.00838816,0.00858916,0,0,0
8000,flagship,self_attention.linear_proj,12,5120,0.00889622,0.00821891,0.00845709,0,0,0
8000,flagship,self_attention.linear_proj,13,5120,0.0088585,0.00808306,0.00839277,0,0,0
8000,flagship,self_attention.linear_proj,14,5120,0.0086546,0.00797638,0.00821029,0,0,0
8000,flagship,self_attention.linear_proj,15,5120,0.00894263,0.00830173,0.00851044,0,0,0
8000,flagship,self_attention.linear_proj,16,5120,0.00877586,0.00813084,0.00833705,0,0,0
8000,flagship,self_attention.linear_proj,17,5120,0.00979759,0.00906824,0.00932201,0,0,0
8000,flagship,self_attention.linear_proj,18,5120,0.00903364,0.00837222,0.00860855,0,0,0
8000,flagship,self_attention.linear_proj,19,5120,0.00972962,0.00902321,0.00929376,0,0,0
8000,flagship,self_attention.linear_proj,20,5120,0.00905861,0.00838967,0.00861057,0,0,0
8000,flagship,self_attention.linear_proj,21,5120,0.00924635,0.00853766,0.00878859,0,0,0
8000,flagship,self_attention.linear_proj,22,5120,0.0104903,0.00960098,0.00997626,0,0,0
8000,flagship,self_attention.linear_proj,23,5120,0.0101798,0.00945721,0.00970672,0,0,0
8000,flagship,self_attention.linear_proj,24,5120,0.0100831,0.00931171,0.00962272,0,0,0
8000,flagship,self_attention.linear_proj,25,5120,0.00975257,0.00897532,0.00928865,0,0,0
8000,flagship,self_attention.linear_proj,26,5120,0.00944778,0.00875252,0.00900404,0,0,0
8000,flagship,self_attention.linear_proj,27,5120,0.0107515,0.0097818,0.0102556,0,0,0
8000,flagship,self_attention.linear_proj,28,5120,0.00965479,0.00902681,0.0092221,0,0,0
8000,flagship,self_attention.linear_proj,29,5120,0.00998897,0.00917694,0.00954038,0,0,0
8000,flagship,self_attention.linear_proj,30,5120,0.0101332,0.00951403,0.00967905,0,0,0
8000,flagship,self_attention.linear_proj,31,5120,0.00914441,0.0084636,0.00871171,0,0,0
8000,flagship,self_attention.linear_proj,32,5120,0.0093324,0.00861687,0.00888834,0,0,0
8000,flagship,self_attention.linear_proj,33,5120,0.00926016,0.00854854,0.00882579,0,0,0
8000,flagship,self_attention.linear_proj,34,5120,0.00965118,0.0088793,0.00920855,0,0,0
8000,flagship,self_attention.linear_proj,35,5120,0.00930209,0.00868004,0.00886779,0,0,0
8000,flagship,self_attention.linear_proj,36,5120,0.00906095,0.00837044,0.00863216,0,0,0
8000,flagship,self_attention.linear_proj,37,5120,0.00880056,0.00809294,0.00834471,0,0,0
8000,flagship,self_attention.linear_proj,38,5120,0.00901781,0.00837894,0.00858436,0,0,0
8000,flagship,self_attention.linear_proj,39,5120,0.00877804,0.00801312,0.00832758,0,0,0
8000,flagship,self_attention.linear_proj,40,5120,0.0088994,0.00809789,0.00847379,0,0,0
8000,flagship,self_attention.linear_proj,41,5120,0.00878391,0.00803804,0.00833464,0,0,0
8000,flagship,self_attention.linear_proj,42,5120,0.0087548,0.00800677,0.0083203,0,0,0
8000,flagship,self_attention.linear_proj,43,5120,0.00877084,0.0080964,0.00832333,0,0,0
8000,flagship,self_attention.linear_proj,44,5120,0.00881428,0.0080919,0.00837841,0,0,0
8000,flagship,self_attention.linear_proj,45,5120,0.0091538,0.00846963,0.00871656,0,0,0
8000,flagship,self_attention.linear_proj,46,5120,0.00925809,0.00840168,0.00882792,0,0,0
8000,flagship,self_attention.linear_proj,47,5120,0.00891214,0.00806404,0.00847364,0,0,0
8000,flagship,self_attention.linear_proj,48,5120,0.00973923,0.00911629,0.00930766,0,0,0
8000,flagship,self_attention.linear_proj,49,5120,0.00975482,0.00874791,0.00928087,0,0,0
8000,flagship,self_attention.linear_proj,50,5120,0.00888502,0.00824484,0.00843458,0,0,0
8000,flagship,self_attention.linear_proj,51,5120,0.00922778,0.00852455,0.00880114,0,0,0
8000,flagship,self_attention.linear_proj,52,5120,0.00890572,0.00822095,0.00847691,0,0,0
8000,flagship,self_attention.linear_proj,53,5120,0.00971199,0.00869018,0.0092314,0,0,0
8000,flagship,self_attention.linear_proj,54,5120,0.00935891,0.00854682,0.00890175,0,0,0
8000,flagship,self_attention.linear_proj,55,5120,0.00954037,0.0087054,0.00905135,0,0,0
8000,flagship,self_attention.linear_proj,56,5120,0.00917142,0.00845291,0.0087336,0,0,0
8000,flagship,self_attention.linear_proj,57,5120,0.00944209,0.00858015,0.00890664,0,0,0
8000,flagship,self_attention.linear_proj,58,5120,0.0089573,0.00809474,0.00845477,0,0,0
8000,flagship,self_attention.linear_proj,59,5120,0.00867015,0.00790368,0.00816825,0,0,0
8000,flagship,self_attention.linear_proj,60,5120,0.00801566,0.00731495,0.00754288,0,0,0
8000,flagship,self_attention.linear_proj,61,5120,0.00782374,0.00689121,0.00728205,0,0,0
8000,flagship,self_attention.linear_proj,62,5120,0.00686129,0.00607221,0.00636063,0,0,0
8000,flagship,self_attention.linear_proj,63,5120,0.00565211,0.00492961,0.00511655,0,0,0
8000,flagship,mlp.linear_fc2,0,5120,0.00931787,0.00887973,0.00907564,0,0,0
8000,flagship,mlp.linear_fc2,1,5120,0.0097699,0.0093601,0.00954202,0,0,0
8000,flagship,mlp.linear_fc2,2,5120,0.0096066,0.00901555,0.00930915,0,0,0
8000,flagship,mlp.linear_fc2,3,5120,0.00951724,0.00881654,0.00921632,0,0,0
8000,flagship,mlp.linear_fc2,4,5120,0.00946417,0.00871934,0.00911041,0,0,0
8000,flagship,mlp.linear_fc2,5,5120,0.00941088,0.00851311,0.00902864,0,0,0
8000,flagship,mlp.linear_fc2,6,5120,0.0094917,0.00866881,0.009117,0,0,0
8000,flagship,mlp.linear_fc2,7,5120,0.00979137,0.00935074,0.00957324,0,0,0
8000,flagship,mlp.linear_fc2,8,5120,0.00998583,0.00957779,0.00978717,0,0,0
8000,flagship,mlp.linear_fc2,9,5120,0.0100883,0.00964749,0.00988311,0,0,0
8000,flagship,mlp.linear_fc2,10,5120,0.010171,0.00985014,0.00997478,0,0,0
8000,flagship,mlp.linear_fc2,11,5120,0.0102342,0.00987024,0.0100403,0,0,0
8000,flagship,mlp.linear_fc2,12,5120,0.010278,0.00997812,0.0100742,0,0,0
8000,flagship,mlp.linear_fc2,13,5120,0.0103118,0.0099678,0.0101025,0,0,0
8000,flagship,mlp.linear_fc2,14,5120,0.0103256,0.00999118,0.0101172,0,0,0
8000,flagship,mlp.linear_fc2,15,5120,0.0103325,0.00992264,0.010116,0,0,0
8000,flagship,mlp.linear_fc2,16,5120,0.0103017,0.00990249,0.0100793,0,0,0
8000,flagship,mlp.linear_fc2,17,5120,0.0103233,0.00993164,0.0101109,0,0,0
8000,flagship,mlp.linear_fc2,18,5120,0.0103284,0.00991552,0.0101069,0,0,0
8000,flagship,mlp.linear_fc2,19,5120,0.0103742,0.00997174,0.0101582,0,0,0
8000,flagship,mlp.linear_fc2,20,5120,0.010379,0.0100216,0.0101573,0,0,0
8000,flagship,mlp.linear_fc2,21,5120,0.0103735,0.0098899,0.0101326,0,0,0
8000,flagship,mlp.linear_fc2,22,5120,0.0104109,0.0100698,0.0101949,0,0,0
8000,flagship,mlp.linear_fc2,23,5120,0.0104345,0.0100435,0.0102196,0,0,0
8000,flagship,mlp.linear_fc2,24,5120,0.0104937,0.010129,0.010296,0,0,0
8000,flagship,mlp.linear_fc2,25,5120,0.0105317,0.010135,0.0103406,0,0,0
8000,flagship,mlp.linear_fc2,26,5120,0.0105522,0.0102729,0.0103558,0,0,0
8000,flagship,mlp.linear_fc2,27,5120,0.0106087,0.0102805,0.0104238,0,0,0
8000,flagship,mlp.linear_fc2,28,5120,0.0106377,0.0103432,0.0104555,0,0,0
8000,flagship,mlp.linear_fc2,29,5120,0.0106692,0.0103553,0.0104933,0,0,0
8000,flagship,mlp.linear_fc2,30,5120,0.0106982,0.0104161,0.0105192,0,0,0
8000,flagship,mlp.linear_fc2,31,5120,0.0107271,0.0104527,0.0105488,0,0,0
8000,flagship,mlp.linear_fc2,32,5120,0.010757,0.0104352,0.0105773,0,0,0
8000,flagship,mlp.linear_fc2,33,5120,0.0107803,0.0104578,0.0106051,0,0,0
8000,flagship,mlp.linear_fc2,34,5120,0.0108092,0.0104999,0.0106318,0,0,0
8000,flagship,mlp.linear_fc2,35,5120,0.0108311,0.0105559,0.0106566,0,0,0
8000,flagship,mlp.linear_fc2,36,5120,0.0108557,0.0105082,0.010684,0,0,0
8000,flagship,mlp.linear_fc2,37,5120,0.010879,0.0105554,0.0107075,0,0,0
8000,flagship,mlp.linear_fc2,38,5120,0.0109031,0.0106322,0.0107245,0,0,0
8000,flagship,mlp.linear_fc2,39,5120,0.0109221,0.0105795,0.01074,0,0,0
8000,flagship,mlp.linear_fc2,40,5120,0.0109378,0.01067,0.0107634,0,0,0
8000,flagship,mlp.linear_fc2,41,5120,0.0109542,0.0107101,0.0107787,0,0,0
8000,flagship,mlp.linear_fc2,42,5120,0.0109758,0.010647,0.0107992,0,0,0
8000,flagship,mlp.linear_fc2,43,5120,0.0109821,0.0107029,0.0108025,0,0,0
8000,flagship,mlp.linear_fc2,44,5120,0.0109968,0.0107122,0.0108133,0,0,0
8000,flagship,mlp.linear_fc2,45,5120,0.0110128,0.0107411,0.0108315,0,0,0
8000,flagship,mlp.linear_fc2,46,5120,0.0110017,0.0107071,0.0108152,0,0,0
8000,flagship,mlp.linear_fc2,47,5120,0.0110146,0.0107373,0.0108398,0,0,0
8000,flagship,mlp.linear_fc2,48,5120,0.0110221,0.0107408,0.0108338,0,0,0
8000,flagship,mlp.linear_fc2,49,5120,0.0110262,0.0106693,0.0108382,0,0,0
8000,flagship,mlp.linear_fc2,50,5120,0.0109977,0.0106741,0.0107997,0,0,0
8000,flagship,mlp.linear_fc2,51,5120,0.0109812,0.0106505,0.0107844,0,0,0
8000,flagship,mlp.linear_fc2,52,5120,0.0109494,0.0106205,0.0107456,0,0,0
8000,flagship,mlp.linear_fc2,53,5120,0.0109133,0.0105443,0.0107054,0,0,0
8000,flagship,mlp.linear_fc2,54,5120,0.0108475,0.010422,0.0106382,0,0,0
8000,flagship,mlp.linear_fc2,55,5120,0.0107722,0.0104231,0.010546,0,0,0
8000,flagship,mlp.linear_fc2,56,5120,0.0106567,0.0102746,0.0104173,0,0,0
8000,flagship,mlp.linear_fc2,57,5120,0.010497,0.00998351,0.0102348,0,0,0
8000,flagship,mlp.linear_fc2,58,5120,0.0102599,0.00964621,0.00997868,0,0,0
8000,flagship,mlp.linear_fc2,59,5120,0.00989937,0.00919676,0.00957764,0,0,0
8000,flagship,mlp.linear_fc2,60,5120,0.00955012,0.00872398,0.0091833,0,0,0
8000,flagship,mlp.linear_fc2,61,5120,0.00895951,0.00814677,0.00848694,0,0,0
8000,flagship,mlp.linear_fc2,62,5120,0.00833947,0.0072844,0.00771804,0,0,0
8000,flagship,mlp.linear_fc2,63,5120,0.00758556,0.00583874,0.00648559,0,0,0
8000,flagship,mlp.linear_fc1,0,51200,0.0206236,0.0190144,0.0197752,0,0,0
8000,flagship,mlp.linear_fc1,1,51200,0.0207869,0.0189094,0.0200239,0,0,0
8000,flagship,mlp.linear_fc1,2,51200,0.0206857,0.0190306,0.0198295,0,0,0
8000,flagship,mlp.linear_fc1,3,51200,0.0204534,0.0186069,0.0196423,0,0,0
8000,flagship,mlp.linear_fc1,4,51200,0.020326,0.0189578,0.0195965,0,0,0
8000,flagship,mlp.linear_fc1,5,51200,0.0202024,0.0187757,0.0195015,0,0,0
8000,flagship,mlp.linear_fc1,6,51200,0.0202496,0.0188602,0.0195386,0,0,0
8000,flagship,mlp.linear_fc1,7,51200,0.020459,0.0192234,0.0197762,0,0,0
8000,flagship,mlp.linear_fc1,8,51200,0.0206114,0.0193198,0.0199889,0,0,0
8000,flagship,mlp.linear_fc1,9,51200,0.0207086,0.0197319,0.0201155,0,0,0
8000,flagship,mlp.linear_fc1,10,51200,0.0207947,0.0197554,0.0201953,0,0,0
8000,flagship,mlp.linear_fc1,11,51200,0.0208669,0.0198406,0.0202893,0,0,0
8000,flagship,mlp.linear_fc1,12,51200,0.0209255,0.0197869,0.0203616,0,0,0
8000,flagship,mlp.linear_fc1,13,51200,0.0209702,0.0199285,0.0204098,0,0,0
8000,flagship,mlp.linear_fc1,14,51200,0.0210028,0.0198353,0.0204465,0,0,0
8000,flagship,mlp.linear_fc1,15,51200,0.0210261,0.0200207,0.0204761,0,0,0
8000,flagship,mlp.linear_fc1,16,51200,0.0210287,0.0201263,0.0204762,0,0,0
8000,flagship,mlp.linear_fc1,17,51200,0.0210548,0.020171,0.0205041,0,0,0
8000,flagship,mlp.linear_fc1,18,51200,0.0210754,0.0200712,0.0205248,0,0,0
8000,flagship,mlp.linear_fc1,19,51200,0.0211143,0.0201898,0.020576,0,0,0
8000,flagship,mlp.linear_fc1,20,51200,0.021129,0.0201257,0.0205912,0,0,0
8000,flagship,mlp.linear_fc1,21,51200,0.0211325,0.0201901,0.0205832,0,0,0
8000,flagship,mlp.linear_fc1,22,51200,0.0211643,0.0201596,0.0206222,0,0,0
8000,flagship,mlp.linear_fc1,23,51200,0.0211833,0.0202264,0.0206404,0,0,0
8000,flagship,mlp.linear_fc1,24,51200,0.0212376,0.0200802,0.0206984,0,0,0
8000,flagship,mlp.linear_fc1,25,51200,0.0212737,0.0203239,0.0207275,0,0,0
8000,flagship,mlp.linear_fc1,26,51200,0.0212942,0.0202934,0.0207539,0,0,0
8000,flagship,mlp.linear_fc1,27,51200,0.0213421,0.0203532,0.0207913,0,0,0
8000,flagship,mlp.linear_fc1,28,51200,0.0213728,0.0200025,0.0208302,0,0,0
8000,flagship,mlp.linear_fc1,29,51200,0.0214052,0.0202411,0.0208621,0,0,0
8000,flagship,mlp.linear_fc1,30,51200,0.0214378,0.0205329,0.0208894,0,0,0
8000,flagship,mlp.linear_fc1,31,51200,0.0214712,0.0205945,0.0209303,0,0,0
8000,flagship,mlp.linear_fc1,32,51200,0.0215043,0.0203972,0.0209586,0,0,0
8000,flagship,mlp.linear_fc1,33,51200,0.0215369,0.0206172,0.0209974,0,0,0
8000,flagship,mlp.linear_fc1,34,51200,0.0215655,0.0205501,0.021023,0,0,0
8000,flagship,mlp.linear_fc1,35,51200,0.0215972,0.020707,0.021055,0,0,0
8000,flagship,mlp.linear_fc1,36,51200,0.0216264,0.0207546,0.0210757,0,0,0
8000,flagship,mlp.linear_fc1,37,51200,0.0216561,0.0206764,0.0211024,0,0,0
8000,flagship,mlp.linear_fc1,38,51200,0.0216823,0.0208152,0.0211372,0,0,0
8000,flagship,mlp.linear_fc1,39,51200,0.0217069,0.0207745,0.0211537,0,0,0
8000,flagship,mlp.linear_fc1,40,51200,0.0217321,0.0208305,0.0211776,0,0,0
8000,flagship,mlp.linear_fc1,41,51200,0.0217602,0.0208218,0.0212055,0,0,0
8000,flagship,mlp.linear_fc1,42,51200,0.02178,0.0208176,0.0212218,0,0,0
8000,flagship,mlp.linear_fc1,43,51200,0.0218021,0.0207953,0.0212378,0,0,0
8000,flagship,mlp.linear_fc1,44,51200,0.0218226,0.0208924,0.021256,0,0,0
8000,flagship,mlp.linear_fc1,45,51200,0.0218372,0.0207727,0.0212705,0,0,0
8000,flagship,mlp.linear_fc1,46,51200,0.0218557,0.0209014,0.0212653,0,0,0
8000,flagship,mlp.linear_fc1,47,51200,0.0218675,0.0207839,0.0212802,0,0,0
8000,flagship,mlp.linear_fc1,48,51200,0.0218775,0.020765,0.0212938,0,0,0
8000,flagship,mlp.linear_fc1,49,51200,0.0218894,0.020828,0.0212904,0,0,0
8000,flagship,mlp.linear_fc1,50,51200,0.0218935,0.0208206,0.0212822,0,0,0
8000,flagship,mlp.linear_fc1,51,51200,0.0218956,0.0209,0.0212699,0,0,0
8000,flagship,mlp.linear_fc1,52,51200,0.0218969,0.0206602,0.0212565,0,0,0
8000,flagship,mlp.linear_fc1,53,51200,0.0218916,0.0207158,0.0212255,0,0,0
8000,flagship,mlp.linear_fc1,54,51200,0.0218807,0.020434,0.0211724,0,0,0
8000,flagship,mlp.linear_fc1,55,51200,0.0218697,0.0201773,0.0210841,0,0,0
8000,flagship,mlp.linear_fc1,56,51200,0.0218475,0.0202014,0.0209987,0,0,0
8000,flagship,mlp.linear_fc1,57,51200,0.0218123,0.0198244,0.0208798,0,0,0
8000,flagship,mlp.linear_fc1,58,51200,0.0217675,0.019638,0.0207234,0,0,0
8000,flagship,mlp.linear_fc1,59,51200,0.0217051,0.0197548,0.0205379,0,0,0
8000,flagship,mlp.linear_fc1,60,51200,0.0216275,0.0196299,0.0202946,0,0,0
8000,flagship,mlp.linear_fc1,61,51200,0.0214845,0.0193933,0.0200826,0,0,0
8000,flagship,mlp.linear_fc1,62,51200,0.0212088,0.0191701,0.0197396,0,0,0
8000,flagship,mlp.linear_fc1,63,51200,0.0206374,0.0185927,0.0193708,0,0,0
75126,flagship,mlp.linear_fc1,0,51200,0.0349248,0.0258327,0.0300084,0,0,0
75126,flagship,mlp.linear_fc1,1,51200,0.042875,0.0340256,0.0390062,0,0,0
75126,flagship,mlp.linear_fc1,2,51200,0.0444475,0.0340864,0.0405775,0,0,0
75126,flagship,mlp.linear_fc1,3,51200,0.0435224,0.0329514,0.039054,0,0,0
75126,flagship,mlp.linear_fc1,4,51200,0.0430469,0.029922,0.0381829,0,0,0
75126,flagship,mlp.linear_fc1,5,51200,0.0423715,0.0318668,0.0371727,0,0,0
75126,flagship,mlp.linear_fc1,6,51200,0.0421642,0.0293575,0.0370735,0,0,0
75126,flagship,mlp.linear_fc1,7,51200,0.0425797,0.0322794,0.0368792,0,0,0
75126,flagship,mlp.linear_fc1,8,51200,0.0427684,0.0325077,0.0375238,0,0,0
75126,flagship,mlp.linear_fc1,9,51200,0.0429836,0.0320722,0.0381581,0,0,0
75126,flagship,mlp.linear_fc1,10,51200,0.043019,0.0312659,0.0383049,0,0,0
75126,flagship,mlp.linear_fc1,11,51200,0.0430963,0.0337532,0.0389611,0,0,0
75126,flagship,mlp.linear_fc1,12,51200,0.0430676,0.0336484,0.0392663,0,0,0
75126,flagship,mlp.linear_fc1,13,51200,0.0431352,0.0350304,0.0394799,0,0,0
75126,flagship,mlp.linear_fc1,14,51200,0.0430977,0.0357797,0.0394422,0,0,0
75126,flagship,mlp.linear_fc1,15,51200,0.0427804,0.0332367,0.0390129,0,0,0
75126,flagship,mlp.linear_fc1,16,51200,0.0423455,0.0331428,0.0385329,0,0,0
75126,flagship,mlp.linear_fc1,17,51200,0.0418521,0.0306785,0.0377791,0,0,0
75126,flagship,mlp.linear_fc1,18,51200,0.0418439,0.0315654,0.0378301,0,0,0
75126,flagship,mlp.linear_fc1,19,51200,0.0418196,0.0327562,0.0379771,0,0,0
75126,flagship,mlp.linear_fc1,20,51200,0.0416943,0.0346915,0.03779,0,0,0
75126,flagship,mlp.linear_fc1,21,51200,0.0416275,0.0329548,0.0377127,0,0,0
75126,flagship,mlp.linear_fc1,22,51200,0.0417561,0.0350005,0.0381493,0,0,0
75126,flagship,mlp.linear_fc1,23,51200,0.041622,0.0323725,0.0380473,0,0,0
75126,flagship,mlp.linear_fc1,24,51200,0.0418157,0.0324378,0.0382819,0,0,0
75126,flagship,mlp.linear_fc1,25,51200,0.041954,0.0297236,0.038422,0,0,0
75126,flagship,mlp.linear_fc1,26,51200,0.0419743,0.0314953,0.0385485,0,0,0
75126,flagship,mlp.linear_fc1,27,51200,0.042113,0.0287951,0.0387159,0,0,0
75126,flagship,mlp.linear_fc1,28,51200,0.0421695,0.0328699,0.0389705,0,0,0
75126,flagship,mlp.linear_fc1,29,51200,0.0421777,0.030208,0.0390623,0,0,0
75126,flagship,mlp.linear_fc1,30,51200,0.0421114,0.0312782,0.0390363,0,0,0
75126,flagship,mlp.linear_fc1,31,51200,0.0422305,0.0287739,0.0393243,0,0,0
75126,flagship,mlp.linear_fc1,32,51200,0.0424438,0.0317936,0.0396477,0,0,0
75126,flagship,mlp.linear_fc1,33,51200,0.0426196,0.0325718,0.0399458,0,0,0
75126,flagship,mlp.linear_fc1,34,51200,0.0427498,0.0303666,0.0401379,0,0,0
75126,flagship,mlp.linear_fc1,35,51200,0.0429051,0.0302694,0.040358,0,0,0
75126,flagship,mlp.linear_fc1,36,51200,0.0430219,0.0349429,0.0404801,0,0,0
75126,flagship,mlp.linear_fc1,37,51200,0.0431492,0.0373124,0.0406939,0,0,0
75126,flagship,mlp.linear_fc1,38,51200,0.0432042,0.0355461,0.0407467,0,0,0
75126,flagship,mlp.linear_fc1,39,51200,0.0432859,0.038725,0.0408265,0,0,0
75126,flagship,mlp.linear_fc1,40,51200,0.0433135,0.03665,0.0408505,0,0,0
75126,flagship,mlp.linear_fc1,41,51200,0.0433287,0.0378828,0.0408275,0,0,0
75126,flagship,mlp.linear_fc1,42,51200,0.0433201,0.0383003,0.0408281,0,0,0
75126,flagship,mlp.linear_fc1,43,51200,0.0433534,0.0308533,0.0407946,0,0,0
75126,flagship,mlp.linear_fc1,44,51200,0.0433667,0.0391913,0.0407778,0,0,0
75126,flagship,mlp.linear_fc1,45,51200,0.0433291,0.0336154,0.0407109,0,0,0
75126,flagship,mlp.linear_fc1,46,51200,0.0433332,0.038471,0.0406372,0,0,0
75126,flagship,mlp.linear_fc1,47,51200,0.0433011,0.0389252,0.0405709,0,0,0
75126,flagship,mlp.linear_fc1,48,51200,0.0432922,0.0385687,0.0404605,0,0,0
75126,flagship,mlp.linear_fc1,49,51200,0.043226,0.034372,0.040277,0,0,0
75126,flagship,mlp.linear_fc1,50,51200,0.0432445,0.0366069,0.0401563,0,0,0
75126,flagship,mlp.linear_fc1,51,51200,0.0432204,0.0378569,0.0399785,0,0,0
75126,flagship,mlp.linear_fc1,52,51200,0.0432556,0.0382444,0.0398093,0,0,0
75126,flagship,mlp.linear_fc1,53,51200,0.0432548,0.0342742,0.0394414,0,0,0
75126,flagship,mlp.linear_fc1,54,51200,0.0432961,0.0302958,0.0390175,0,0,0
75126,flagship,mlp.linear_fc1,55,51200,0.0433264,0.032897,0.0385912,0,0,0
75126,flagship,mlp.linear_fc1,56,51200,0.0434165,0.03146,0.0378765,0,0,0
75126,flagship,mlp.linear_fc1,57,51200,0.0433744,0.0257539,0.0369901,0,0,0
75126,flagship,mlp.linear_fc1,58,51200,0.0429767,0.0257223,0.0360114,0,0,0
75126,flagship,mlp.linear_fc1,59,51200,0.0420642,0.0263469,0.0349228,0,0,0
75126,flagship,mlp.linear_fc1,60,51200,0.0409045,0.0221472,0.0334621,0,0,0
75126,flagship,mlp.linear_fc1,61,51200,0.0393339,0.0191788,0.0314107,0,0,1.95312e-05
75126,flagship,mlp.linear_fc1,62,51200,0.0366109,0.0175955,0.0248499,0,0,0.000195313
75126,flagship,mlp.linear_fc1,63,51200,0.03257,0.0198055,0.0225995,0,0,0
75126,flagship,self_attention.linear_qkv,0,10240,0.0361757,0.0224633,0.0258997,0,0,0
75126,flagship,self_attention.linear_qkv,1,10240,0.0385335,0.0210644,0.0265944,0,0,0
75126,flagship,self_attention.linear_qkv,2,10240,0.0418724,0.0196728,0.0256975,0,0,0.000488281
75126,flagship,self_attention.linear_qkv,3,10240,0.0426316,0.0144302,0.0275604,0,0,0.000585938
75126,flagship,self_attention.linear_qkv,4,10240,0.0419216,0.0192327,0.028306,0,0,0.00078125
75126,flagship,self_attention.linear_qkv,5,10240,0.0421644,0.0190064,0.0288976,0,0,0.000488281
75126,flagship,self_attention.linear_qkv,6,10240,0.0423732,0.00982985,0.0256381,0,0.000195313,0.003125
75126,flagship,self_attention.linear_qkv,7,10240,0.0417097,0.0169597,0.025028,0,0,0.00146484
