iter,tensor,layer,n,median_abs,min_abs,frac_negative,frac_below_50pct_med,frac_below_25pct_med,frac_below_10pct_med,frac_below_01pct_med,p01_over_med,p10_over_med
28000,k_layernorm,25,128,1.61719,0.0158691,0,0.125,0.09375,0.03125,0.0078125,0.0475785,0.354348
28000,k_layernorm,26,128,1.5625,0.0751953,0,0.195312,0.132812,0.046875,0,0.0718313,0.134063
28000,k_layernorm,27,128,1.61719,0.0131226,0,0.117188,0.0703125,0.046875,0.0078125,0.0140799,0.450242
28000,k_layernorm,28,128,1.50781,0.0917969,0,0.226562,0.148438,0.0546875,0,0.072772,0.146308
28000,k_layernorm,29,128,1.60156,0.10791,0,0.195312,0.132812,0.015625,0,0.0916402,0.210854
28000,k_layernorm,30,128,1.51562,0.0178223,0,0.117188,0.046875,0.015625,0,0.0869813,0.483247
28000,k_layernorm,31,128,1.46875,0.283203,0,0.164062,0.0546875,0,0,0.197739,0.361436
28000,k_layernorm,32,128,1.57031,0.0878906,0,0.09375,0.03125,0.015625,0,0.0921331,0.552488
28000,k_layernorm,33,128,1.5,0.222656,0,0.273438,0.164062,0,0,0.151673,0.175521
28000,k_layernorm,34,128,1.53906,0.129883,0,0.203125,0.15625,0.0234375,0,0.0881282,0.175
28000,k_layernorm,35,128,1.59375,0.200195,0,0.140625,0.0390625,0,0,0.131354,0.403431
28000,k_layernorm,36,128,1.52344,0.275391,0,0.171875,0.0390625,0,0,0.198192,0.348205
28000,k_layernorm,37,128,1.30469,0.667969,0,0,0,0,0,0.535928,0.567964
28000,k_layernorm,38,128,1.53125,0.90625,0,0,0,0,0,0.674694,0.864796
28000,k_layernorm,39,128,1.375,0.710938,0,0,0,0,0,0.564034,0.646875
28000,k_layernorm,40,128,1.42188,0.566406,0,0.15625,0,0,0,0.399093,0.454396
28000,k_layernorm,41,128,1.40625,0.628906,0,0.0625,0,0,0,0.459083,0.523333
28000,k_layernorm,42,128,1.26562,0.628906,0,0.0078125,0,0,0,0.518519,0.558642
28000,k_layernorm,43,128,1.34375,0.585938,0,0.03125,0,0,0,0.479331,0.523256
28000,k_layernorm,44,128,1.3125,0.582031,0,0.148438,0,0,0,0.459137,0.485119
28000,k_layernorm,45,128,1.44531,0.255859,0,0.257812,0.0859375,0,0,0.201095,0.278378
28000,k_layernorm,46,128,1.47656,0.189453,0,0.234375,0.0859375,0,0,0.153849,0.272884
28000,k_layernorm,47,128,1.35938,0.316406,0,0.195312,0.0078125,0,0,0.274813,0.353017
28000,k_layernorm,48,128,1.53125,0.11377,0,0.15625,0.09375,0.015625,0,0.0955038,0.279082
28000,k_layernorm,49,128,1.40625,0.0390625,0,0.171875,0.109375,0.0390625,0,0.0664201,0.227639
28000,k_layernorm,50,128,1.39844,0.460938,0,0.03125,0,0,0,0.362067,0.751397
28000,k_layernorm,51,128,1.49219,0.144531,0,0.140625,0.0390625,0.0078125,0,0.158606,0.373822
28000,k_layernorm,52,128,1.42969,0.390625,0,0.046875,0,0,0,0.364781,0.68388
28000,k_layernorm,53,128,1.5,0.143555,0,0.148438,0.0859375,0.015625,0,0.103477,0.376302
28000,k_layernorm,54,128,1.4375,0.205078,0,0.195312,0.078125,0,0,0.165448,0.284511
28000,k_layernorm,55,128,1.46094,0.402344,0,0.0234375,0,0,0,0.329225,0.82246
28000,k_layernorm,56,128,1.44531,0.164062,0,0.015625,0.0078125,0,0,0.495595,0.802162
28000,k_layernorm,57,128,1.4375,0.134766,0,0.03125,0.0234375,0.0078125,0,0.176073,0.780978
28000,k_layernorm,58,128,1.46875,1.17969,0,0,0,0,0,0.836543,0.893617
28000,k_layernorm,59,128,1.45312,1.14844,0,0,0,0,0,0.797151,0.887097
28000,k_layernorm,60,128,1.40625,0.800781,0,0,0,0,0,0.593833,0.8
28000,k_layernorm,61,128,1.35156,0.980469,0,0,0,0,0,0.753382,0.871098
28000,k_layernorm,62,128,1.28125,1.07812,0,0,0,0,0,0.853659,0.902439
28000,k_layernorm,63,128,1.16406,0.980469,0,0,0,0,0,0.84745,0.926174
28000,final_layernorm,-1,5120,1.69531,1.41406,0,0,0,0,0,0.935484,0.967742
32000,linear_qkv,0,5120,0.333984,0.135742,0,0.000585938,0,0,0,0.725702,0.859649
32000,linear_qkv,1,5120,0.597656,0.199219,0,0.000390625,0,0,0,0.888889,0.941176
32000,linear_qkv,2,5120,0.789062,0.0952148,0,0.00078125,0.000195313,0,0,0.846535,0.940594
32000,linear_qkv,3,5120,0.886719,0.246094,0,0.000195313,0,0,0,0.889868,0.947137
32000,linear_qkv,4,5120,0.890625,0.181641,0,0.000195313,0.000195313,0,0,0.894737,0.947368
32000,linear_qkv,5,5120,0.980469,0.255859,0,0.000195313,0,0,0,0.896414,0.948207
32000,linear_qkv,6,5120,1.04688,0.431641,0,0.000195313,0,0,0,0.880597,0.940299
32000,linear_qkv,7,5120,1.14062,0.597656,0,0,0,0,0,0.89726,0.952055
32000,linear_qkv,8,5120,1.09375,0.380859,0,0.000585938,0,0,0,0.882143,0.95
32000,linear_qkv,9,5120,1.00781,0.308594,0,0.000585938,0,0,0,0.887597,0.953488
32000,linear_qkv,10,5120,1.03906,0.400391,0,0.000585938,0,0,0,0.902256,0.954887
32000,linear_qkv,11,5120,1.07031,0.388672,0,0.000585938,0,0,0,0.890511,0.948905
32000,linear_qkv,12,5120,1.01562,0.4375,0,0.000585938,0,0,0,0.915385,0.961538
32000,linear_qkv,13,5120,1.02344,0.400391,0,0.000585938,0,0,0,0.901489,0.958015
32000,linear_qkv,14,5120,0.976562,0.46875,0,0.000585938,0,0,0,0.908,0.956
32000,linear_qkv,15,5120,1.09375,0.515625,0,0.000195313,0,0,0,0.910714,0.957143
32000,linear_qkv,16,5120,1.05469,0.597656,0,0,0,0,0,0.922222,0.962963
32000,linear_qkv,17,5120,1.23438,0.742188,0,0,0,0,0,0.924051,0.955696
32000,linear_qkv,18,5120,1.15625,0.609375,0,0,0,0,0,0.905405,0.952703
32000,linear_qkv,19,5120,1.25781,0.703125,0,0,0,0,0,0.919255,0.956522
32000,linear_qkv,20,5120,1.125,0.625,0,0,0,0,0,0.909722,0.958333
32000,linear_qkv,21,5120,1.09375,0.675781,0,0,0,0,0,0.928571,0.964286
32000,linear_qkv,22,5120,1.34375,0.796875,0,0,0,0,0,0.918605,0.959302
32000,linear_qkv,23,5120,1.32031,0.722656,0,0,0,0,0,0.934911,0.964497
32000,linear_qkv,24,5120,1.27344,0.699219,0,0,0,0,0,0.92638,0.96319
32000,linear_qkv,25,5120,1.1875,0.542969,0,0.000195313,0,0,0,0.915724,0.960526
32000,linear_qkv,26,5120,1.14062,0.488281,0,0.000195313,0,0,0,0.917808,0.952055
32000,linear_qkv,27,5120,1.34375,0.617188,0,0.000195313,0,0,0,0.906977,0.953488
32000,linear_qkv,28,5120,1.22656,0.554688,0,0.000585938,0,0,0,0.886561,0.949045
32000,linear_qkv,29,5120,1.26562,0.503906,0,0.000585938,0,0,0,0.895062,0.950617
32000,linear_qkv,30,5120,1.35938,0.5625,0,0.000390625,0,0,0,0.896552,0.954023
32000,linear_qkv,31,5120,1.07812,0.5,0,0.000195313,0,0,0,0.905797,0.956522
32000,linear_qkv,32,5120,1.16406,0.519531,0,0.000390625,0,0,0,0.912752,0.959732
32000,linear_qkv,33,5120,1.15625,0.466797,0,0.00078125,0,0,0,0.891892,0.945946
32000,linear_qkv,34,5120,1.27344,0.515625,0,0.000585938,0,0,0,0.889571,0.95092
32000,linear_qkv,35,5120,1.19531,0.439453,0,0.000585938,0,0,0,0.901961,0.954248
32000,linear_qkv,36,5120,1.05469,0.433594,0,0.00078125,0,0,0,0.896296,0.955556
32000,linear_qkv,37,5120,0.847656,0.339844,0,0.000390625,0,0,0,0.903226,0.949309
32000,linear_qkv,38,5120,1.03906,0.46875,0,0.000195313,0,0,0,0.913534,0.954887
32000,linear_qkv,39,5120,0.875,0.40625,0,0.000390625,0,0,0,0.901786,0.955357
32000,linear_qkv,40,5120,0.949219,0.34375,0,0.000585938,0,0,0,0.888889,0.954733
32000,linear_qkv,41,5120,0.910156,0.333984,0,0.000585938,0,0,0,0.892704,0.95279
32000,linear_qkv,42,5120,0.863281,0.396484,0,0.00078125,0,0,0,0.886878,0.950226
32000,linear_qkv,43,5120,0.890625,0.394531,0,0.000585938,0,0,0,0.881579,0.951754
32000,linear_qkv,44,5120,0.929688,0.367188,0,0.000585938,0,0,0,0.874748,0.953782
32000,linear_qkv,45,5120,1.02344,0.40625,0,0.000390625,0,0,0,0.84042,0.954198
32000,linear_qkv,46,5120,1.05469,0.421875,0,0.000390625,0,0,0,0.834741,0.955556
32000,linear_qkv,47,5120,0.972656,0.507812,0,0,0,0,0,0.859438,0.955823
32000,linear_qkv,48,5120,1.15625,0.503906,0,0.000390625,0,0,0,0.794561,0.952703
32000,linear_qkv,49,5120,1.125,0.5,0,0.000390625,0,0,0,0.792986,0.958333
32000,linear_qkv,50,5120,1.04688,0.503906,0,0.000195313,0,0,0,0.850746,0.955224
32000,linear_qkv,51,5120,1.125,0.507812,0,0.000585938,0,0,0,0.756111,0.951389
32000,linear_qkv,52,5120,1.08594,0.511719,0,0.000195313,0,0,0,0.810036,0.964029
32000,linear_qkv,53,5120,1.21875,0.496094,0,0.00195312,0,0,0,0.687115,0.955128
32000,linear_qkv,54,5120,1.14062,0.423828,0,0.00195312,0,0,0,0.712979,0.958904
32000,linear_qkv,55,5120,1.21875,0.640625,0,0,0,0,0,0.746795,0.948718
32000,linear_qkv,56,5120,1.21875,0.574219,0,0.00078125,0,0,0,0.708333,0.948718
32000,linear_qkv,57,5120,1.19531,0.421875,0,0.00273437,0,0,0,0.663399,0.947712
32000,linear_qkv,58,5120,1.23438,0.574219,0,0.000390625,0,0,0,0.737943,0.943038
32000,linear_qkv,59,5120,1.16406,0.462891,0,0.00117188,0,0,0,0.71604,0.946309
32000,linear_qkv,60,5120,1.07812,0.585938,0,0,0,0,0,0.768116,0.956522
32000,linear_qkv,61,5120,1.08594,0.613281,0,0,0,0,0,0.777662,0.942446
32000,linear_qkv,62,5120,1.01562,0.699219,0,0,0,0,0,0.9,0.965385
32000,linear_qkv,63,5120,0.976562,0.8125,0,0,0,0,0,0.932,0.964
32000,linear_fc1,0,5120,0.625,0.0771484,0,0.00175781,0.000390625,0,0,0.68125,0.88125
32000,linear_fc1,1,5120,0.917969,0.0378418,0,0.00507812,0.003125,0.00078125,0,0.728468,0.93617
32000,linear_fc1,2,5120,0.929688,0.0341797,0,0.00410156,0.00273437,0.000585938,0,0.874748,0.962185
32000,linear_fc1,3,5120,0.863281,0.0505371,0,0.003125,0.00117188,0.000390625,0,0.895928,0.963801
32000,linear_fc1,4,5120,0.824219,0.0476074,0,0.00195312,0.000976562,0.000390625,0,0.895735,0.962085
32000,linear_fc1,5,5120,0.734375,0.0250244,0,0.000976562,0.000390625,0.000390625,0,0.904255,0.957447
32000,linear_fc1,6,5120,0.671875,0.0341797,0,0.000976562,0.000390625,0.000390625,0,0.895349,0.947674
32000,linear_fc1,7,5120,0.648438,0.045166,0,0.000976562,0.000585938,0.000390625,0,0.891566,0.951807
32000,linear_fc1,8,5120,0.65625,0.0334473,0,0.000976562,0.000585938,0.000390625,0,0.89881,0.958333
32000,linear_fc1,9,5120,0.671875,0.0373535,0,0.000976562,0.000585938,0.000390625,0,0.906977,0.959302
32000,linear_fc1,10,5120,0.667969,0.0439453,0,0.000976562,0.000585938,0.000195313,0,0.906433,0.953216
32000,linear_fc1,11,5120,0.671875,0.0358887,0,0.00078125,0.000585938,0.000195313,0,0.906977,0.959302
32000,linear_fc1,12,5120,0.679688,0.045166,0,0.000976562,0.000585938,0.000195313,0,0.908046,0.95977
32000,linear_fc1,13,5120,0.683594,0.0458984,0,0.000976562,0.000585938,0.000195313,0,0.914286,0.96
32000,linear_fc1,14,5120,0.675781,0.0478516,0,0.00078125,0.000585938,0.000195313,0,0.919075,0.965318
32000,linear_fc1,15,5120,0.671875,0.0683594,0,0.00078125,0.000195313,0,0,0.918605,0.959302
32000,linear_fc1,16,5120,0.652344,0.0766602,0,0.000585938,0.000195313,0,0,0.916168,0.958084
32000,linear_fc1,17,5120,0.628906,0.130859,0,0.000195313,0.000195313,0,0,0.913043,0.956522
32000,linear_fc1,18,5120,0.625,0.0991211,0,0.000195313,0.000195313,0,0,0.9125,0.9625
32000,linear_fc1,19,5120,0.628906,0.0708008,0,0.000195313,0.000195313,0,0,0.919255,0.962733
32000,linear_fc1,20,5120,0.640625,0.102051,0,0.000195313,0.000195313,0,0,0.920732,0.963415
32000,linear_fc1,21,5120,0.640625,0.128906,0,0.000390625,0.000195313,0,0,0.926829,0.963415
32000,linear_fc1,22,5120,0.640625,0.0869141,0,0.000390625,0.000195313,0,0,0.926829,0.963415
32000,linear_fc1,23,5120,0.644531,0.0859375,0,0.000585938,0.000195313,0,0,0.927273,0.963636
32000,linear_fc1,24,5120,0.65625,0.0761719,0,0.00078125,0.000390625,0,0,0.922619,0.964286
32000,linear_fc1,25,5120,0.675781,0.0673828,0,0.00078125,0.000390625,0.000195313,0,0.924855,0.965318
32000,linear_fc1,26,5120,0.6875,0.0612793,0,0.000976562,0.000390625,0.000195313,0,0.926136,0.965909
32000,linear_fc1,27,5120,0.703125,0.0649414,0,0.000976562,0.000390625,0.000390625,0,0.933333,0.972222
32000,linear_fc1,28,5120,0.71875,0.0505371,0,0.00117188,0.000390625,0.000390625,0,0.934783,0.972826
32000,linear_fc1,29,5120,0.734375,0.0189209,0,0.00117188,0.000390625,0.000390625,0,0.93617,0.968085
32000,linear_fc1,30,5120,0.753906,0.0678711,0,0.00117188,0.000390625,0.000195313,0,0.943005,0.974093
32000,linear_fc1,31,5120,0.773438,0.0412598,0,0.00117188,0.000390625,0.000195313,0,0.939394,0.974747
32000,linear_fc1,32,5120,0.789062,0.0192871,0,0.00117188,0.000585938,0.000195313,0,0.940594,0.975248
32000,linear_fc1,33,5120,0.808594,0.0133667,0,0.00117188,0.000585938,0.000195313,0,0.937198,0.975845
32000,linear_fc1,34,5120,0.832031,0.00543213,0,0.00117188,0.00078125,0.000195313,0.000195313,0.935164,0.976526
32000,linear_fc1,35,5120,0.855469,0.00457764,0,0.00117188,0.00078125,0.000195313,0.000195313,0.936073,0.981735
32000,linear_fc1,36,5120,0.878906,0.00546265,0,0.00117188,0.00078125,0.000195313,0.000195313,0.934178,0.977778
32000,linear_fc1,37,5120,0.898438,0.00306702,0,0.00136719,0.000976562,0.000195313,0.000195313,0.921739,0.978261
32000,linear_fc1,38,5120,0.914062,0.00689697,0,0.00136719,0.000976562,0.000390625,0.000195313,0.920427,0.978632
32000,linear_fc1,39,5120,0.925781,0.00256348,0,0.0015625,0.000976562,0.000585938,0.000195313,0.912996,0.978903
32000,linear_fc1,40,5120,0.9375,0.00454712,0,0.0015625,0.000976562,0.000585938,0.000195313,0.904958,0.979167
32000,linear_fc1,41,5120,0.949219,0.00613403,0,0.0015625,0.000976562,0.000390625,0.000195313,0.90535,0.979424
32000,linear_fc1,42,5120,0.957031,0.00466919,0,0.0015625,0.000976562,0.000585938,0.000195313,0.897959,0.979592
32000,linear_fc1,43,5120,0.96875,0.00653076,0,0.00214844,0.000976562,0.000585938,0.000195313,0.879798,0.979839
32000,linear_fc1,44,5120,0.976562,0.00610352,0,0.00273437,0.000976562,0.000390625,0.000195313,0.86952,0.976
32000,linear_fc1,45,5120,0.980469,0.00601196,0,0.00273437,0.00117188,0.000390625,0.000195313,0.853347,0.98008
32000,linear_fc1,46,5120,0.988281,0.0115356,0,0.003125,0.00117188,0.000585938,0,0.848103,0.976285
32000,linear_fc1,47,5120,0.992188,0.0164795,0,0.003125,0.00117188,0.000390625,0,0.839331,0.980315
32000,linear_fc1,48,5120,0.996094,0.0090332,0,0.00371094,0.00117188,0.000390625,0.000195313,0.81251,0.980392
32000,linear_fc1,49,5120,1.00781,0.041748,0,0.00390625,0.000976562,0.000195313,0,0.79845,0.976744
32000,linear_fc1,50,5120,1.00781,0.041748,0,0.00429688,0.000976562,0.000195313,0,0.780543,0.98062
32000,linear_fc1,51,5120,1.01562,0.0654297,0,0.00449219,0.00078125,0.000195313,0,0.765385,0.976923
32000,linear_fc1,52,5120,1.01562,0.078125,0,0.00527344,0.00078125,0.000195313,0,0.761538,0.980769
32000,linear_fc1,53,5120,1.02344,0.109863,0,0.00449219,0.00078125,0,0,0.763168,0.977099
32000,linear_fc1,54,5120,1.02344,0.163086,0,0.00507812,0.000195313,0,0,0.760992,0.977099
32000,linear_fc1,55,5120,1.02344,0.152344,0,0.00449219,0.000195313,0,0,0.767176,0.977099
32000,linear_fc1,56,5120,1.02344,0.174805,0,0.00371094,0.000195313,0,0,0.776794,0.977099
32000,linear_fc1,57,5120,1.03125,0.294922,0,0.00351562,0,0,0,0.783712,0.977273
32000,linear_fc1,58,5120,1.03125,0.351562,0,0.00234375,0,0,0,0.822689,0.977273
32000,linear_fc1,59,5120,1.03125,0.404297,0,0.00136719,0,0,0,0.841629,0.977273
32000,linear_fc1,60,5120,1.04688,0.449219,0,0.000585938,0,0,0,0.848246,0.970149
32000,linear_fc1,61,5120,1.07812,0.542969,0,0,0,0,0,0.873877,0.963768
32000,linear_fc1,62,5120,1.10156,0.683594,0,0,0,0,0,0.901383,0.964539
32000,linear_fc1,63,5120,1.10156,0.867188,0,0,0,0,0,0.929078,0.964539
32000,q_layernorm,0,128,1.10938,0.337891,0,0.0234375,0,0,0,0.406356,0.664789
32000,q_layernorm,1,128,1.46875,1.19531,0,0,0,0,0,0.815266,0.90266
32000,q_layernorm,2,128,1.50781,1.10938,0,0,0,0,0,0.752694,0.829016
32000,q_layernorm,3,128,1.59375,1.14844,0,0,0,0,0,0.742843,0.805882
32000,q_layernorm,4,128,1.50781,1.10156,0,0,0,0,0,0.762073,0.843005
32000,q_layernorm,5,128,1.46875,1.0625,0,0,0,0,0,0.778032,0.856383
32000,q_layernorm,6,128,1.78906,0.988281,0,0,0,0,0,0.586332,0.748908
32000,q_layernorm,7,128,1.70312,0.0869141,0,0.0390625,0.0390625,0.0234375,0,0.0609031,0.79633
32000,q_layernorm,8,128,1.64844,0.425781,0,0.03125,0,0,0,0.303021,0.813744
32000,q_layernorm,9,128,1.59375,0.359375,0,0.0234375,0.0078125,0,0,0.445809,0.763235
32000,q_layernorm,10,128,1.59375,0.992188,0,0,0,0,0,0.709314,0.835294
32000,q_layernorm,11,128,1.66406,0.785156,0,0.015625,0,0,0,0.490352,0.768545
32000,q_layernorm,12,128,1.57031,1.01562,0,0,0,0,0,0.688308,0.830846
32000,q_layernorm,13,128,1.54688,0.0820312,0,0.015625,0.015625,0.0078125,0,0.256073,0.774747
32000,q_layernorm,14,128,1.45312,0.792969,0,0,0,0,0,0.562554,0.801075
32000,q_layernorm,15,128,1.61719,0.722656,0,0.0078125,0,0,0,0.58343,0.821739
32000,q_layernorm,16,128,1.4375,0.894531,0,0,0,0,0,0.639973,0.804348
32000,q_layernorm,17,128,1.67188,1.05469,0,0,0,0,0,0.638037,0.785514
32000,q_layernorm,18,128,1.66406,0.261719,0,0.0546875,0.03125,0,0,0.170376,0.726291
32000,q_layernorm,19,128,1.76562,0.298828,0,0.046875,0.0078125,0,0,0.301881,0.687611
32000,q_layernorm,20,128,1.60156,0.0996094,0,0.046875,0.0234375,0.0078125,0,0.169768,0.708781
32000,q_layernorm,21,128,1.60938,0.0776367,0,0.0703125,0.0390625,0.015625,0,0.10341,0.620631
32000,q_layernorm,22,128,1.74219,0.012207,0,0.0859375,0.0703125,0.0546875,0.0078125,0.0192279,0.652466
32000,q_layernorm,23,128,1.65625,0.283203,0,0.0078125,0.0078125,0,0,0.513821,0.710849
32000,q_layernorm,24,128,1.58594,0.589844,0,0.0078125,0,0,0,0.502463,0.801478
32000,q_layernorm,25,128,1.67969,0.0595703,0,0.109375,0.078125,0.03125,0,0.046189,0.483953
32000,q_layernorm,26,128,1.5625,0.0786133,0,0.179688,0.140625,0.078125,0,0.0542969,0.105437
32000,q_layernorm,27,128,1.64844,0.0473633,0,0.09375,0.0546875,0.046875,0,0.0402932,0.5391
32000,q_layernorm,28,128,1.53906,0.0800781,0,0.179688,0.171875,0.0859375,0,0.0555425,0.117195
32000,q_layernorm,29,128,1.625,0.0397949,0,0.15625,0.117188,0.0703125,0,0.0314483,0.208413
32000,q_layernorm,30,128,1.57031,0.0297852,0,0.0859375,0.03125,0.015625,0,0.0633924,0.625373
32000,q_layernorm,31,128,1.5,0.177734,0,0.140625,0.0625,0,0,0.139674,0.365365
32000,q_layernorm,32,128,1.58594,0.101074,0,0.0625,0.0234375,0.0234375,0,0.0700431,0.703941
32000,q_layernorm,33,128,1.49219,0.116699,0,0.242188,0.171875,0.015625,0,0.0878763,0.169764
32000,q_layernorm,34,128,1.53906,0.0996094,0,0.164062,0.117188,0.03125,0,0.0715197,0.173223
32000,q_layernorm,35,128,1.60938,0.201172,0,0.0625,0.03125,0,0,0.155674,0.63301
32000,q_layernorm,36,128,1.51562,0.164062,0,0.140625,0.0546875,0,0,0.169433,0.38866
32000,q_layernorm,37,128,1.33594,0.65625,0,0.0078125,0,0,0,0.515409,0.574269
32000,q_layernorm,38,128,1.55469,1.25,0,0,0,0,0,0.827236,0.914573
32000,q_layernorm,39,128,1.39844,0.824219,0,0,0,0,0,0.598436,0.677095
32000,q_layernorm,40,128,1.48438,0.482422,0,0.164062,0,0,0,0.346368,0.422895
32000,q_layernorm,41,128,1.46094,0.601562,0,0.109375,0,0,0,0.431203,0.497326
32000,q_layernorm,42,128,1.3125,0.621094,0,0.0546875,0,0,0,0.474018,0.526786
32000,q_layernorm,43,128,1.34375,0.683594,0,0,0,0,0,0.523488,0.563953
32000,q_layernorm,44,128,1.41406,0.542969,0,0.234375,0,0,0,0.38674,0.43011
32000,q_layernorm,45,128,1.46094,0.224609,0,0.21875,0.117188,0,0,0.161511,0.231283
32000,q_layernorm,46,128,1.48438,0.122559,0,0.195312,0.0859375,0.0078125,0,0.104408,0.269474
32000,q_layernorm,47,128,1.40625,0.296875,0,0.203125,0.046875,0,0,0.227097,0.300556
32000,q_layernorm,48,128,1.55469,0.122559,0,0.101562,0.078125,0.015625,0,0.102619,0.496482
32000,q_layernorm,49,128,1.41406,0.0791016,0,0.140625,0.109375,0.03125,0,0.0727072,0.182873
32000,q_layernorm,50,128,1.42969,0.511719,0,0.0390625,0,0,0,0.370984,0.761749
32000,q_layernorm,51,128,1.53125,0.168945,0,0.0703125,0.0234375,0,0,0.19074,0.534694
32000,q_layernorm,52,128,1.48438,0.46875,0,0.015625,0,0,0,0.397289,0.766842
32000,q_layernorm,53,128,1.52344,0.121582,0,0.125,0.078125,0.03125,0,0.0898269,0.341282
32000,q_layernorm,54,128,1.46094,0.182617,0,0.179688,0.09375,0,0,0.1375,0.276738
32000,q_layernorm,55,128,1.49219,0.972656,0,0,0,0,0,0.681047,0.837696
32000,q_layernorm,56,128,1.49219,0.640625,0,0.0078125,0,0,0,0.608455,0.837696
32000,q_layernorm,57,128,1.46875,0.135742,0,0.0390625,0.0234375,0.0078125,0,0.145505,0.787234
32000,q_layernorm,58,128,1.51562,1.19531,0,0,0,0,0,0.823763,0.890206
32000,q_layernorm,59,128,1.48438,1.08594,0,0,0,0,0,0.802842,0.887895
32000,q_layernorm,60,128,1.42969,1.03125,0,0,0,0,0,0.734153,0.856284
32000,q_layernorm,61,128,1.39844,0.976562,0,0,0,0,0,0.757207,0.84581
32000,q_layernorm,62,128,1.29688,1.09375,0,0,0,0,0,0.849398,0.89759
32000,q_layernorm,63,128,1.16406,0.96875,0,0,0,0,0,0.85896,0.932886
32000,k_layernorm,0,128,1.14844,0.326172,0,0.0625,0,0,0,0.377908,0.594218
32000,k_layernorm,1,128,1.46094,1.11719,0,0,0,0,0,0.827861,0.918182
32000,k_layernorm,2,128,1.49219,1.03906,0,0,0,0,0,0.75534,0.83089
32000,k_layernorm,3,128,1.61719,0.90625,0,0,0,0,0,0.648502,0.761836
32000,k_layernorm,4,128,1.5,1.00781,0,0,0,0,0,0.688906,0.802083
32000,k_layernorm,5,128,1.46094,1.08594,0,0,0,0,0,0.770481,0.845455
32000,k_layernorm,6,128,1.77344,0.835938,0,0.0078125,0,0,0,0.594934,0.740529
32000,k_layernorm,7,128,1.6875,0.020752,0,0.0546875,0.03125,0.0234375,0,0.0674624,0.709259
32000,k_layernorm,8,128,1.64062,0.353516,0,0.0390625,0.0078125,0,0,0.3285,0.780952
32000,k_layernorm,9,128,1.5625,0.261719,0,0.0390625,0.015625,0,0,0.261812,0.7485
32000,k_layernorm,10,128,1.59375,0.871094,0,0,0,0,0,0.623211,0.776961
32000,k_layernorm,11,128,1.64844,0.550781,0,0.015625,0,0,0,0.417156,0.701422
32000,k_layernorm,12,128,1.51562,1.0625,0,0,0,0,0,0.722474,0.845361
32000,k_layernorm,13,128,1.53906,0.225586,0,0.0234375,0.015625,0,0,0.281751,0.770051
32000,k_layernorm,14,128,1.42188,0.574219,0,0.015625,0,0,0,0.475357,0.743956
32000,k_layernorm,15,128,1.60156,0.679688,0,0.0078125,0,0,0,0.541098,0.76439
32000,k_layernorm,16,128,1.42969,0.554688,0,0.0234375,0,0,0,0.430874,0.797814
32000,k_layernorm,17,128,1.625,0.851562,0,0,0,0,0,0.633702,0.787019
32000,k_layernorm,18,128,1.64062,0.0683594,0,0.0859375,0.0390625,0.0234375,0,0.0713393,0.622381
32000,k_layernorm,19,128,1.74219,0.12207,0,0.0625,0.03125,0.0078125,0,0.164966,0.680718
32000,k_layernorm,20,128,1.57812,0.0908203,0,0.046875,0.03125,0.0234375,0,0.0900928,0.673267
32000,k_layernorm,21,128,1.57031,0.0162354,0,0.078125,0.046875,0.015625,0,0.0905255,0.597264
32000,k_layernorm,22,128,1.70312,0.0334473,0,0.101562,0.0703125,0.0390625,0,0.0428641,0.51445
32000,k_layernorm,23,128,1.65625,0.353516,0,0.0390625,0.015625,0,0,0.265448,0.706132
32000,k_layernorm,24,128,1.55469,0.0539551,0,0.0390625,0.0078125,0.0078125,0,0.362864,0.824121
32000,k_layernorm,25,128,1.63281,0.00631714,0,0.125,0.09375,0.03125,0.0078125,0.0474222,0.345813
32000,k_layernorm,26,128,1.58594,0.0585938,0,0.203125,0.132812,0.0703125,0,0.0591533,0.124877
32000,k_layernorm,27,128,1.63281,0.0078125,0,0.117188,0.078125,0.046875,0.0078125,0.0152871,0.428469
32000,k_layernorm,28,128,1.52344,0.0732422,0,0.226562,0.15625,0.078125,0,0.0571154,0.13109
32000,k_layernorm,29,128,1.61719,0.0864258,0,0.195312,0.132812,0.03125,0,0.0774034,0.192995
32000,k_layernorm,30,128,1.53125,0.015625,0,0.117188,0.0546875,0.015625,0,0.0690147,0.470408
32000,k_layernorm,31,128,1.48438,0.230469,0,0.171875,0.0625,0,0,0.161842,0.331447
32000,k_layernorm,32,128,1.59375,0.0678711,0,0.09375,0.0390625,0.015625,0,0.0743719,0.543382
32000,k_layernorm,33,128,1.52344,0.165039,0,0.28125,0.179688,0,0,0.121551,0.155769
32000,k_layernorm,34,128,1.5625,0.102051,0,0.203125,0.171875,0.046875,0,0.0732594,0.153187
32000,k_layernorm,35,128,1.60938,0.136719,0,0.140625,0.0546875,0.015625,0,0.102397,0.378155
32000,k_layernorm,36,128,1.54688,0.21582,0,0.1875,0.0546875,0,0,0.155625,0.306818
32000,k_layernorm,37,128,1.3125,0.65625,0,0,0,0,0,0.532738,0.569643
32000,k_layernorm,38,128,1.54688,0.878906,0,0,0,0,0,0.667879,0.866162
32000,k_layernorm,39,128,1.39844,0.710938,0,0,0,0,0,0.540615,0.652793
32000,k_layernorm,40,128,1.45312,0.503906,0,0.21875,0,0,0,0.362903,0.426613
