iter,tensor,layer,mean,rms,max,min
24000,k_layernorm,40,1.20044,1.25383,1.63281,0.59375
24000,k_layernorm,41,1.20441,1.24815,1.61719,0.636719
24000,k_layernorm,42,1.13892,1.17921,1.5625,0.648438
24000,k_layernorm,43,1.18826,1.22733,1.76562,0.632812
24000,k_layernorm,44,1.15448,1.20882,1.64844,0.613281
24000,k_layernorm,45,1.15919,1.24107,1.66406,0.3125
24000,k_layernorm,46,1.20525,1.28291,1.77344,0.239258
24000,k_layernorm,47,1.14769,1.21247,1.72656,0.390625
24000,k_layernorm,48,1.30491,1.36712,1.64844,0.135742
24000,k_layernorm,49,1.16568,1.24106,1.57031,0.0732422
24000,k_layernorm,50,1.3186,1.33817,1.59375,0.519531
24000,k_layernorm,51,1.29548,1.34951,1.67969,0.178711
24000,k_layernorm,52,1.34505,1.37107,1.80469,0.435547
24000,k_layernorm,53,1.27464,1.33874,1.65625,0.169922
24000,k_layernorm,54,1.21777,1.29001,1.64062,0.275391
24000,k_layernorm,55,1.4043,1.41789,1.84375,0.453125
24000,k_layernorm,56,1.38966,1.40449,1.79688,0.228516
24000,k_layernorm,57,1.35808,1.38268,1.6875,0.162109
24000,k_layernorm,58,1.44562,1.4497,1.71094,1.17969
24000,k_layernorm,59,1.43201,1.4361,1.65625,1.14062
24000,k_layernorm,60,1.35498,1.36547,1.67969,0.832031
24000,k_layernorm,61,1.33765,1.34508,1.78906,0.992188
24000,k_layernorm,62,1.27655,1.28081,1.54688,1.07812
24000,k_layernorm,63,1.15665,1.1588,1.35156,0.980469
24000,final_layernorm,-1,1.70971,1.71841,4.84375,1.375
28000,linear_qkv,0,0.439531,0.445913,0.917969,0.25
28000,linear_qkv,1,0.644819,0.645482,0.875,0.275391
28000,linear_qkv,2,0.818276,0.819199,0.933594,0.141602
28000,linear_qkv,3,0.911244,0.912032,1.04688,0.333984
28000,linear_qkv,4,0.914401,0.915138,1.03906,0.251953
28000,linear_qkv,5,0.996134,0.996869,1.10938,0.324219
28000,linear_qkv,6,1.05898,1.05988,1.20312,0.511719
28000,linear_qkv,7,1.1432,1.14395,1.27344,0.660156
28000,linear_qkv,8,1.10203,1.10302,1.23438,0.435547
28000,linear_qkv,9,1.00965,1.01051,1.14062,0.371094
28000,linear_qkv,10,1.04543,1.04618,1.16406,0.460938
28000,linear_qkv,11,1.07047,1.07143,1.21094,0.447266
28000,linear_qkv,12,1.01648,1.01708,1.13281,0.480469
28000,linear_qkv,13,1.01811,1.01881,1.14062,0.451172
28000,linear_qkv,14,0.964137,0.964754,1.07031,0.503906
28000,linear_qkv,15,1.08397,1.08472,1.21875,0.542969
28000,linear_qkv,16,1.03708,1.03759,1.15625,0.617188
28000,linear_qkv,17,1.21814,1.21875,1.375,0.742188
28000,linear_qkv,18,1.13802,1.13883,1.32031,0.625
28000,linear_qkv,19,1.23513,1.23582,1.375,0.707031
28000,linear_qkv,20,1.10116,1.10179,1.21875,0.625
28000,linear_qkv,21,1.07325,1.07372,1.25,0.679688
28000,linear_qkv,22,1.31543,1.31611,1.44531,0.808594
28000,linear_qkv,23,1.29367,1.29424,1.42969,0.726562
28000,linear_qkv,24,1.24297,1.24357,1.39062,0.703125
28000,linear_qkv,25,1.16103,1.16171,1.28125,0.558594
28000,linear_qkv,26,1.11466,1.11537,1.24219,0.511719
28000,linear_qkv,27,1.30497,1.30583,1.46875,0.644531
28000,linear_qkv,28,1.19229,1.19339,1.33594,0.601562
28000,linear_qkv,29,1.22756,1.22852,1.36719,0.523438
28000,linear_qkv,30,1.31141,1.31249,1.46875,0.59375
28000,linear_qkv,31,1.0461,1.04678,1.16406,0.550781
28000,linear_qkv,32,1.12475,1.12551,1.24219,0.554688
28000,linear_qkv,33,1.11525,1.11633,1.26562,0.511719
28000,linear_qkv,34,1.21829,1.21939,1.375,0.546875
28000,linear_qkv,35,1.15122,1.15213,1.28906,0.478516
28000,linear_qkv,36,1.02001,1.02091,1.14844,0.447266
28000,linear_qkv,37,0.839352,0.840016,0.949219,0.373047
28000,linear_qkv,38,1.01212,1.01273,1.13281,0.503906
28000,linear_qkv,39,0.862083,0.862735,0.96875,0.427734
28000,linear_qkv,40,0.926705,0.927482,1.03906,0.369141
28000,linear_qkv,41,0.890614,0.891368,0.992188,0.357422
28000,linear_qkv,42,0.853146,0.853912,0.976562,0.417969
28000,linear_qkv,43,0.876973,0.877725,0.980469,0.408203
28000,linear_qkv,44,0.909052,0.909869,1.02344,0.388672
28000,linear_qkv,45,0.996424,0.997298,1.11719,0.427734
28000,linear_qkv,46,1.02836,1.02926,1.14844,0.441406
28000,linear_qkv,47,0.95787,0.958673,1.07812,0.523438
28000,linear_qkv,48,1.12004,1.12113,1.25,0.53125
28000,linear_qkv,49,1.0974,1.09856,1.24219,0.519531
28000,linear_qkv,50,1.01847,1.01931,1.125,0.523438
28000,linear_qkv,51,1.08228,1.08351,1.20312,0.53125
28000,linear_qkv,52,1.05183,1.0527,1.15625,0.523438
28000,linear_qkv,53,1.17087,1.17267,1.30469,0.539062
28000,linear_qkv,54,1.10387,1.10544,1.23438,0.503906
28000,linear_qkv,55,1.17714,1.17853,1.32031,0.652344
28000,linear_qkv,56,1.16614,1.1677,1.29688,0.597656
28000,linear_qkv,57,1.15629,1.15852,1.35156,0.470703
28000,linear_qkv,58,1.19074,1.19242,1.34375,0.597656
28000,linear_qkv,59,1.13131,1.1331,1.27344,0.53125
28000,linear_qkv,60,1.06091,1.06211,1.17969,0.605469
28000,linear_qkv,61,1.06875,1.07008,1.23438,0.628906
28000,linear_qkv,62,1.00931,1.00972,1.10156,0.726562
28000,linear_qkv,63,0.973077,0.97335,1.07812,0.828125
28000,linear_fc1,0,0.651783,0.654353,0.84375,0.0976562
28000,linear_fc1,1,0.911811,0.91444,1.03906,0.046875
28000,linear_fc1,2,0.924083,0.92566,1.00781,0.0393066
28000,linear_fc1,3,0.855131,0.856284,0.941406,0.0605469
28000,linear_fc1,4,0.817522,0.818464,0.90625,0.0678711
28000,linear_fc1,5,0.727028,0.727683,0.960938,0.0463867
28000,linear_fc1,6,0.665429,0.666065,0.789062,0.0551758
28000,linear_fc1,7,0.645283,0.645943,0.773438,0.0568848
28000,linear_fc1,8,0.657942,0.658564,0.742188,0.0429688
28000,linear_fc1,9,0.675432,0.676038,0.75,0.0493164
28000,linear_fc1,10,0.671495,0.67209,0.75,0.0551758
28000,linear_fc1,11,0.677094,0.677644,0.75,0.0458984
28000,linear_fc1,12,0.68737,0.687921,0.765625,0.0576172
28000,linear_fc1,13,0.695244,0.695768,0.765625,0.0576172
28000,linear_fc1,14,0.690127,0.690625,0.769531,0.0593262
28000,linear_fc1,15,0.68589,0.686343,0.753906,0.0839844
28000,linear_fc1,16,0.668427,0.668844,0.742188,0.0976562
28000,linear_fc1,17,0.645012,0.645389,0.710938,0.15332
28000,linear_fc1,18,0.642071,0.642452,0.707031,0.121094
28000,linear_fc1,19,0.649465,0.649836,0.71875,0.0834961
28000,linear_fc1,20,0.661036,0.661389,0.726562,0.120117
28000,linear_fc1,21,0.662175,0.66253,0.726562,0.155273
28000,linear_fc1,22,0.662437,0.66282,0.746094,0.111328
28000,linear_fc1,23,0.666519,0.666898,0.726562,0.104492
28000,linear_fc1,24,0.675491,0.675887,0.738281,0.0976562
28000,linear_fc1,25,0.693731,0.694146,0.753906,0.0898438
28000,linear_fc1,26,0.705522,0.705946,0.777344,0.0830078
28000,linear_fc1,27,0.72176,0.722211,0.789062,0.0874023
28000,linear_fc1,28,0.7362,0.736659,0.800781,0.0756836
28000,linear_fc1,29,0.750339,0.750804,0.832031,0.0356445
28000,linear_fc1,30,0.7704,0.770829,0.835938,0.0913086
28000,linear_fc1,31,0.789758,0.790219,0.847656,0.0593262
28000,linear_fc1,32,0.805122,0.805611,0.859375,0.0339355
28000,linear_fc1,33,0.823145,0.823663,0.875,0.0250244
28000,linear_fc1,34,0.845347,0.84588,0.90625,0.0111084
28000,linear_fc1,35,0.868563,0.869126,0.9375,0.00476074
28000,linear_fc1,36,0.888946,0.889541,0.9375,0.00549316
28000,linear_fc1,37,0.905975,0.906627,0.957031,0.00305176
28000,linear_fc1,38,0.920761,0.921457,0.976562,0.00665283
28000,linear_fc1,39,0.932701,0.93346,0.992188,0.00204468
28000,linear_fc1,40,0.944888,0.945711,1,0.00405884
28000,linear_fc1,41,0.955616,0.956491,1.00781,0.0057373
28000,linear_fc1,42,0.965187,0.966126,1.01562,0.00518799
28000,linear_fc1,43,0.974272,0.975258,1.03125,0.00637817
28000,linear_fc1,44,0.981205,0.98227,1.0625,0.0062561
28000,linear_fc1,45,0.987482,0.988611,1.0625,0.00686646
28000,linear_fc1,46,0.994536,0.995735,1.08594,0.0157471
28000,linear_fc1,47,0.999751,1.00101,1.07812,0.0224609
28000,linear_fc1,48,1.00414,1.00548,1.08594,0.0169678
28000,linear_fc1,49,1.01259,1.014,1.09375,0.0566406
28000,linear_fc1,50,1.01689,1.01836,1.11719,0.0556641
28000,linear_fc1,51,1.0225,1.02404,1.13281,0.0834961
28000,linear_fc1,52,1.02505,1.02662,1.15625,0.0981445
28000,linear_fc1,53,1.03034,1.03188,1.17969,0.128906
28000,linear_fc1,54,1.0372,1.03872,1.20312,0.18457
28000,linear_fc1,55,1.03572,1.03724,1.25,0.182617
28000,linear_fc1,56,1.03897,1.0404,1.3125,0.209961
28000,linear_fc1,57,1.0473,1.04868,1.36719,0.337891
28000,linear_fc1,58,1.05215,1.05342,1.42188,0.396484
28000,linear_fc1,59,1.05646,1.05768,1.46094,0.470703
28000,linear_fc1,60,1.06935,1.07054,1.5,0.519531
28000,linear_fc1,61,1.09508,1.0961,1.50781,0.566406
28000,linear_fc1,62,1.10727,1.10795,1.48438,0.710938
28000,linear_fc1,63,1.09193,1.09241,1.28906,0.875
28000,q_layernorm,0,1.04703,1.07242,1.46094,0.355469
28000,q_layernorm,1,1.45715,1.46162,1.85938,1.1875
28000,q_layernorm,2,1.45721,1.46411,1.76562,1.125
28000,q_layernorm,3,1.55463,1.56444,1.83594,1.16406
28000,q_layernorm,4,1.47437,1.48139,1.71094,1.11719
28000,q_layernorm,5,1.45276,1.45974,1.6875,1.09375
28000,q_layernorm,6,1.66754,1.6823,1.99219,1.00781
28000,q_layernorm,7,1.57247,1.60934,1.96094,0.0922852
28000,q_layernorm,8,1.54718,1.56617,1.78125,0.496094
28000,q_layernorm,9,1.50754,1.52204,1.78906,0.601562
28000,q_layernorm,10,1.56219,1.57038,1.8125,1.04688
28000,q_layernorm,11,1.5654,1.57859,1.8125,0.867188
28000,q_layernorm,12,1.50751,1.51423,1.8125,1.05469
28000,q_layernorm,13,1.45612,1.47325,1.64844,0.139648
28000,q_layernorm,14,1.39822,1.40997,1.70312,0.851562
28000,q_layernorm,15,1.53372,1.54364,1.82031,0.808594
28000,q_layernorm,16,1.38373,1.39226,1.6875,0.898438
28000,q_layernorm,17,1.57367,1.58636,1.85156,1.07812
28000,q_layernorm,18,1.54094,1.5757,1.82812,0.292969
28000,q_layernorm,19,1.61317,1.64109,1.89844,0.357422
28000,q_layernorm,20,1.47312,1.50373,1.82031,0.137695
28000,q_layernorm,21,1.46765,1.51237,1.84375,0.0942383
28000,q_layernorm,22,1.56405,1.62935,1.96094,0.0145264
28000,q_layernorm,23,1.54372,1.56225,1.89062,0.369141
28000,q_layernorm,24,1.52191,1.53697,1.79688,0.640625
28000,q_layernorm,25,1.46476,1.5279,1.82812,0.0649414
28000,q_layernorm,26,1.30311,1.4061,1.79688,0.0908203
28000,q_layernorm,27,1.48862,1.54642,1.94531,0.0593262
28000,q_layernorm,28,1.27042,1.37375,1.71875,0.0981445
28000,q_layernorm,29,1.36554,1.45551,1.8125,0.0534668
28000,q_layernorm,30,1.41056,1.45252,1.76562,0.0419922
28000,q_layernorm,31,1.28341,1.34247,1.625,0.235352
28000,q_layernorm,32,1.44786,1.48216,1.75781,0.106934
28000,q_layernorm,33,1.20924,1.31831,1.6875,0.161133
28000,q_layernorm,34,1.30473,1.39313,1.79688,0.110352
28000,q_layernorm,35,1.46272,1.49495,1.76562,0.310547
28000,q_layernorm,36,1.31661,1.37302,1.71875,0.235352
28000,q_layernorm,37,1.19205,1.22567,1.54688,0.671875
28000,q_layernorm,38,1.53638,1.54047,1.99219,1.25
28000,q_layernorm,39,1.31598,1.33776,1.71094,0.820312
28000,q_layernorm,40,1.23395,1.28621,1.63281,0.546875
28000,q_layernorm,41,1.2338,1.27842,1.61719,0.636719
28000,q_layernorm,42,1.1507,1.19347,1.57031,0.640625
28000,q_layernorm,43,1.21405,1.24868,1.6875,0.707031
28000,q_layernorm,44,1.17108,1.22827,1.625,0.574219
28000,q_layernorm,45,1.18559,1.27084,1.70312,0.277344
28000,q_layernorm,46,1.23785,1.31312,1.64844,0.12793
28000,q_layernorm,47,1.17239,1.24303,1.64062,0.351562
28000,q_layernorm,48,1.35584,1.41104,1.6875,0.154297
28000,q_layernorm,49,1.2011,1.27907,1.66406,0.0703125
28000,q_layernorm,50,1.34805,1.36621,1.63281,0.558594
28000,q_layernorm,51,1.35928,1.40021,1.70312,0.21875
28000,q_layernorm,52,1.39078,1.40723,1.76562,0.527344
28000,q_layernorm,53,1.30386,1.36876,1.66406,0.155273
28000,q_layernorm,54,1.24177,1.3161,1.64062,0.208008
28000,q_layernorm,55,1.44714,1.45459,1.86719,1.01562
28000,q_layernorm,56,1.43555,1.44422,1.72656,0.695312
28000,q_layernorm,57,1.38988,1.41429,1.76562,0.179688
28000,q_layernorm,58,1.48816,1.49213,1.72656,1.21094
28000,q_layernorm,59,1.46027,1.46474,1.79688,1.10156
28000,q_layernorm,60,1.39868,1.40465,1.70312,1.03125
28000,q_layernorm,61,1.37958,1.38815,1.78125,0.984375
28000,q_layernorm,62,1.30139,1.30586,1.65625,1.09375
28000,q_layernorm,63,1.16428,1.16645,1.38281,0.976562
28000,k_layernorm,0,1.04201,1.0712,1.5625,0.353516
28000,k_layernorm,1,1.44586,1.44925,1.70312,1.13281
28000,k_layernorm,2,1.44348,1.45131,1.75781,1.05469
28000,k_layernorm,3,1.53671,1.54878,1.9375,0.933594
28000,k_layernorm,4,1.45825,1.46726,1.67969,1.02344
28000,k_layernorm,5,1.4447,1.45254,1.72656,1.10156
28000,k_layernorm,6,1.64285,1.65796,1.96875,0.871094
28000,k_layernorm,7,1.54252,1.58351,2.01562,0.0101929
28000,k_layernorm,8,1.53218,1.55251,1.82031,0.435547
28000,k_layernorm,9,1.46695,1.48921,1.77344,0.351562
28000,k_layernorm,10,1.53305,1.54689,2.23438,0.910156
28000,k_layernorm,11,1.5372,1.558,2,0.644531
28000,k_layernorm,12,1.48535,1.49196,1.75,1.09375
28000,k_layernorm,13,1.43683,1.45655,1.77344,0.300781
28000,k_layernorm,14,1.37891,1.39277,1.70312,0.664062
28000,k_layernorm,15,1.51068,1.52254,1.8125,0.761719
28000,k_layernorm,16,1.36841,1.38263,1.85156,0.59375
28000,k_layernorm,17,1.56119,1.57394,1.86719,0.910156
28000,k_layernorm,18,1.50982,1.55524,1.92188,0.0874023
28000,k_layernorm,19,1.5815,1.61729,1.92969,0.176758
28000,k_layernorm,20,1.44469,1.48125,1.82031,0.116699
28000,k_layernorm,21,1.43824,1.49037,1.82031,0.0205078
28000,k_layernorm,22,1.54212,1.60597,1.9375,0.0397949
28000,k_layernorm,23,1.52257,1.54587,1.78906,0.470703
28000,k_layernorm,24,1.49546,1.51653,1.78906,0.102051
28000,k_layernorm,25,1.42872,1.50025,1.89844,0.0158691
28000,k_layernorm,26,1.28154,1.38768,1.74219,0.0751953
28000,k_layernorm,27,1.4457,1.51661,1.94531,0.0131226
28000,k_layernorm,28,1.24676,1.35605,1.71094,0.0917969
28000,k_layernorm,29,1.32559,1.42519,1.75781,0.10791
28000,k_layernorm,30,1.37561,1.43176,1.73438,0.0178223
28000,k_layernorm,31,1.25876,1.32455,1.65625,0.283203
28000,k_layernorm,32,1.40485,1.45446,1.71094,0.0878906
28000,k_layernorm,33,1.18154,1.29606,1.6875,0.222656
28000,k_layernorm,34,1.26936,1.37601,1.8125,0.129883
28000,k_layernorm,35,1.39902,1.45779,1.78125,0.200195
28000,k_layernorm,36,1.28426,1.35382,1.78906,0.275391
28000,k_layernorm,37,1.18878,1.22324,1.64844,0.667969
28000,k_layernorm,38,1.51007,1.51958,2,0.90625
28000,k_layernorm,39,1.30173,1.32936,1.72656,0.710938
28000,k_layernorm,40,1.21735,1.27383,1.66406,0.566406
28000,k_layernorm,41,1.22601,1.27105,1.64062,0.628906
28000,k_layernorm,42,1.15091,1.19317,1.57031,0.628906
28000,k_layernorm,43,1.20062,1.24263,1.79688,0.585938
28000,k_layernorm,44,1.16565,1.22369,1.70312,0.582031
28000,k_layernorm,45,1.16338,1.25423,1.69531,0.255859
28000,k_layernorm,46,1.21629,1.30203,1.82031,0.189453
28000,k_layernorm,47,1.15594,1.2279,1.78125,0.316406
28000,k_layernorm,48,1.32004,1.3885,1.67969,0.11377
28000,k_layernorm,49,1.17757,1.25881,1.61719,0.0390625
28000,k_layernorm,50,1.33701,1.35887,1.60938,0.460938
28000,k_layernorm,51,1.3064,1.36667,1.69531,0.144531
28000,k_layernorm,52,1.36478,1.39299,1.83594,0.390625
28000,k_layernorm,53,1.28747,1.35689,1.67969,0.143555
28000,k_layernorm,54,1.22539,1.30557,1.66406,0.205078
28000,k_layernorm,55,1.4183,1.43404,1.88281,0.402344
28000,k_layernorm,56,1.40912,1.42603,1.82031,0.164062
28000,k_layernorm,57,1.37714,1.40405,1.71875,0.134766
28000,k_layernorm,58,1.46619,1.47051,1.73438,1.17969
28000,k_layernorm,59,1.44598,1.4504,1.66406,1.14844
28000,k_layernorm,60,1.36539,1.37719,1.69531,0.800781
28000,k_layernorm,61,1.35962,1.36765,1.82031,0.980469
28000,k_layernorm,62,1.28632,1.29082,1.57031,1.07812
28000,k_layernorm,63,1.16165,1.16391,1.35938,0.980469
28000,final_layernorm,-1,1.7171,1.72693,5.09375,1.41406
32000,linear_qkv,0,0.347894,0.35556,0.890625,0.135742
32000,linear_qkv,1,0.596999,0.597753,0.863281,0.199219
32000,linear_qkv,2,0.784225,0.785268,0.902344,0.0952148
32000,linear_qkv,3,0.885078,0.885954,1.01562,0.246094
32000,linear_qkv,4,0.890694,0.89152,1.03125,0.181641
32000,linear_qkv,5,0.976628,0.977457,1.09375,0.255859
32000,linear_qkv,6,1.04131,1.0423,1.1875,0.431641
32000,linear_qkv,7,1.13945,1.14028,1.27344,0.597656
32000,linear_qkv,8,1.09437,1.09546,1.23438,0.380859
32000,linear_qkv,9,1.00699,1.00796,1.14062,0.308594
32000,linear_qkv,10,1.0401,1.04095,1.20312,0.400391
32000,linear_qkv,11,1.07186,1.07293,1.21875,0.388672
32000,linear_qkv,12,1.01668,1.01735,1.17188,0.4375
32000,linear_qkv,13,1.02468,1.02548,1.15625,0.400391
32000,linear_qkv,14,0.974445,0.975152,1.08594,0.46875
32000,linear_qkv,15,1.09556,1.09639,1.24219,0.515625
32000,linear_qkv,16,1.05622,1.0568,1.1875,0.597656
32000,linear_qkv,17,1.22936,1.23001,1.39062,0.742188
32000,linear_qkv,18,1.15677,1.15765,1.33594,0.609375
32000,linear_qkv,19,1.25549,1.25623,1.39844,0.703125
32000,linear_qkv,20,1.12152,1.12221,1.24219,0.625
32000,linear_qkv,21,1.09409,1.09461,1.30469,0.675781
32000,linear_qkv,22,1.34064,1.34135,1.47656,0.796875
32000,linear_qkv,23,1.32027,1.32087,1.45312,0.722656
32000,linear_qkv,24,1.27169,1.27231,1.41406,0.699219
32000,linear_qkv,25,1.18508,1.18582,1.30469,0.542969
32000,linear_qkv,26,1.13713,1.13792,1.27344,0.488281
32000,linear_qkv,27,1.33883,1.33976,1.52344,0.617188
32000,linear_qkv,28,1.22445,1.22569,1.375,0.554688
32000,linear_qkv,29,1.25896,1.26002,1.42188,0.503906
32000,linear_qkv,30,1.35599,1.3572,1.52344,0.5625
32000,linear_qkv,31,1.07432,1.07513,1.19531,0.5
32000,linear_qkv,32,1.16086,1.16174,1.28906,0.519531
32000,linear_qkv,33,1.15518,1.15646,1.32031,0.466797
32000,linear_qkv,34,1.27115,1.27246,1.45312,0.515625
32000,linear_qkv,35,1.19562,1.19669,1.34375,0.439453
32000,linear_qkv,36,1.05502,1.0561,1.20312,0.433594
32000,linear_qkv,37,0.845152,0.845914,0.960938,0.339844
32000,linear_qkv,38,1.03565,1.03634,1.17188,0.46875
32000,linear_qkv,39,0.874474,0.875234,0.992188,0.40625
32000,linear_qkv,40,0.946791,0.947711,1.07812,0.34375
32000,linear_qkv,41,0.906779,0.907679,1.02344,0.333984
32000,linear_qkv,42,0.86071,0.861618,1,0.396484
32000,linear_qkv,43,0.888487,0.889388,1.00781,0.394531
32000,linear_qkv,44,0.926322,0.927302,1.0625,0.367188
32000,linear_qkv,45,1.01735,1.01838,1.15625,0.40625
32000,linear_qkv,46,1.05297,1.054,1.17969,0.421875
32000,linear_qkv,47,0.97121,0.972144,1.08594,0.507812
32000,linear_qkv,48,1.15128,1.15253,1.29688,0.503906
32000,linear_qkv,49,1.12183,1.12313,1.28125,0.5
32000,linear_qkv,50,1.04415,1.04513,1.16406,0.503906
32000,linear_qkv,51,1.11832,1.11982,1.25781,0.507812
32000,linear_qkv,52,1.08591,1.08696,1.20312,0.511719
32000,linear_qkv,53,1.21198,1.21407,1.35938,0.496094
32000,linear_qkv,54,1.13681,1.13868,1.28125,0.423828
32000,linear_qkv,55,1.21078,1.21238,1.35938,0.640625
32000,linear_qkv,56,1.20805,1.20988,1.36719,0.574219
32000,linear_qkv,57,1.1856,1.18811,1.39062,0.421875
32000,linear_qkv,58,1.22342,1.22534,1.38281,0.574219
32000,linear_qkv,59,1.15295,1.155,1.29688,0.462891
32000,linear_qkv,60,1.07425,1.07564,1.20312,0.585938
32000,linear_qkv,61,1.07818,1.07967,1.27344,0.613281
32000,linear_qkv,62,1.01305,1.01352,1.11719,0.699219
32000,linear_qkv,63,0.973547,0.973852,1.08594,0.8125
32000,linear_fc1,0,0.61888,0.621684,0.816406,0.0771484
32000,linear_fc1,1,0.909927,0.912698,1.03125,0.0378418
32000,linear_fc1,2,0.924337,0.925984,1.00781,0.0341797
32000,linear_fc1,3,0.860645,0.861859,0.949219,0.0505371
32000,linear_fc1,4,0.82249,0.823487,0.90625,0.0476074
32000,linear_fc1,5,0.731632,0.732331,1.03906,0.0250244
32000,linear_fc1,6,0.669048,0.66973,0.832031,0.0341797
32000,linear_fc1,7,0.64606,0.646768,0.808594,0.045166
32000,linear_fc1,8,0.656664,0.657333,0.777344,0.0334473
32000,linear_fc1,9,0.671659,0.672307,0.75,0.0373535
32000,linear_fc1,10,0.665681,0.666316,0.738281,0.0439453
32000,linear_fc1,11,0.669314,0.669903,0.742188,0.0358887
32000,linear_fc1,12,0.677872,0.67846,0.75,0.045166
32000,linear_fc1,13,0.683168,0.683722,0.753906,0.0458984
32000,linear_fc1,14,0.675979,0.676501,0.753906,0.0478516
32000,linear_fc1,15,0.670295,0.670769,0.734375,0.0683594
32000,linear_fc1,16,0.650876,0.651309,0.722656,0.0766602
32000,linear_fc1,17,0.627748,0.628141,0.695312,0.130859
32000,linear_fc1,18,0.623473,0.623865,0.691406,0.0991211
32000,linear_fc1,19,0.629069,0.629445,0.703125,0.0708008
32000,linear_fc1,20,0.640428,0.640787,0.707031,0.102051
32000,linear_fc1,21,0.641208,0.641567,0.707031,0.128906
32000,linear_fc1,22,0.640402,0.640795,0.714844,0.0869141
32000,linear_fc1,23,0.644501,0.644886,0.703125,0.0859375
32000,linear_fc1,24,0.653699,0.654102,0.726562,0.0761719
32000,linear_fc1,25,0.673366,0.673791,0.730469,0.0673828
32000,linear_fc1,26,0.685344,0.68578,0.757812,0.0612793
32000,linear_fc1,27,0.70246,0.702921,0.761719,0.0649414
32000,linear_fc1,28,0.717405,0.717882,0.78125,0.0505371
32000,linear_fc1,29,0.73168,0.732164,0.816406,0.0189209
32000,linear_fc1,30,0.752644,0.753094,0.816406,0.0678711
32000,linear_fc1,31,0.77282,0.773301,0.824219,0.0412598
32000,linear_fc1,32,0.788207,0.788713,0.839844,0.0192871
32000,linear_fc1,33,0.806982,0.807517,0.867188,0.0133667
32000,linear_fc1,34,0.82962,0.830175,0.890625,0.00543213
32000,linear_fc1,35,0.855097,0.855684,0.925781,0.00457764
32000,linear_fc1,36,0.876824,0.877441,0.925781,0.00546265
32000,linear_fc1,37,0.895003,0.895677,0.945312,0.00306702
32000,linear_fc1,38,0.910397,0.911124,0.964844,0.00689697
32000,linear_fc1,39,0.923098,0.923891,0.984375,0.00256348
32000,linear_fc1,40,0.934515,0.935373,0.984375,0.00454712
32000,linear_fc1,41,0.945578,0.946483,1.00781,0.00613403
32000,linear_fc1,42,0.954803,0.955776,1,0.00466919
32000,linear_fc1,43,0.964299,0.96532,1.02344,0.00653076
32000,linear_fc1,44,0.970841,0.971946,1.04688,0.00610352
32000,linear_fc1,45,0.976612,0.977782,1.04688,0.00601196
32000,linear_fc1,46,0.982848,0.984084,1.07031,0.0115356
32000,linear_fc1,47,0.988327,0.989619,1.07812,0.0164795
32000,linear_fc1,48,0.991841,0.993226,1.07031,0.0090332
32000,linear_fc1,49,1.00013,1.00157,1.09375,0.041748
32000,linear_fc1,50,1.00412,1.00562,1.10938,0.041748
32000,linear_fc1,51,1.00885,1.01043,1.13281,0.0654297
32000,linear_fc1,52,1.01143,1.01302,1.14062,0.078125
32000,linear_fc1,53,1.01609,1.01764,1.16406,0.109863
32000,linear_fc1,54,1.02194,1.02348,1.21875,0.163086
32000,linear_fc1,55,1.01962,1.02116,1.25,0.152344
32000,linear_fc1,56,1.021,1.02246,1.32031,0.174805
32000,linear_fc1,57,1.02918,1.03059,1.36719,0.294922
32000,linear_fc1,58,1.03128,1.03259,1.42188,0.351562
32000,linear_fc1,59,1.03325,1.03453,1.48438,0.404297
32000,linear_fc1,60,1.04572,1.04701,1.52344,0.449219
32000,linear_fc1,61,1.07468,1.0758,1.57031,0.542969
32000,linear_fc1,62,1.09877,1.09951,1.50781,0.683594
32000,linear_fc1,63,1.1028,1.10337,1.3125,0.867188
32000,q_layernorm,0,1.06189,1.08957,1.52344,0.337891
32000,q_layernorm,1,1.47607,1.48103,1.89062,1.19531
32000,q_layernorm,2,1.4649,1.47272,1.77344,1.10938
32000,q_layernorm,3,1.56665,1.57739,1.84375,1.14844
32000,q_layernorm,4,1.48413,1.49188,1.73438,1.10156
32000,q_layernorm,5,1.45959,1.46728,1.70312,1.0625
32000,q_layernorm,6,1.689,1.70486,2.03125,0.988281
32000,q_layernorm,7,1.58583,1.62412,1.98438,0.0869141
32000,q_layernorm,8,1.56267,1.58333,1.80469,0.425781
32000,q_layernorm,9,1.52219,1.54033,1.82812,0.359375
32000,q_layernorm,10,1.57812,1.58754,1.84375,0.992188
32000,q_layernorm,11,1.58231,1.59786,1.84375,0.785156
32000,q_layernorm,12,1.52704,1.53518,1.89844,1.01562
32000,q_layernorm,13,1.47514,1.49425,1.6875,0.0820312
32000,q_layernorm,14,1.42044,1.43433,1.74219,0.792969
32000,q_layernorm,15,1.55502,1.56659,1.85938,0.722656
32000,q_layernorm,16,1.40268,1.41243,1.75,0.894531
32000,q_layernorm,17,1.59515,1.60921,1.89844,1.05469
32000,q_layernorm,18,1.56178,1.5982,1.875,0.261719
32000,q_layernorm,19,1.63612,1.66603,1.94531,0.298828
32000,q_layernorm,20,1.49533,1.52779,1.85938,0.0996094
32000,q_layernorm,21,1.48857,1.53511,1.89062,0.0776367
32000,q_layernorm,22,1.58361,1.65061,1.99219,0.012207
32000,q_layernorm,23,1.55989,1.58021,1.91406,0.283203
