run,iteration,norm_family,tensor,layer,numel,gain_rms,gain_abs_max,baseline_iteration,gain_rms_ratio_to_baseline,finite_frac,zero_frac,sample_relative_delta_rms,sample_cosine,sample_sign_flip_frac
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,10,5120,0.663307176,0.7421875,4000,0.673400317,1,0,0.328623973,0.999015175,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,11,5120,0.6648139,0.7421875,4000,0.673196199,1,0,0.328684905,0.999084188,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,12,5120,0.671633713,0.74609375,4000,0.678687399,1,0,0.323182699,0.999112059,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,13,5120,0.675366437,0.75390625,4000,0.681026452,1,0,0.320740562,0.999170088,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,14,5120,0.665570087,0.7421875,4000,0.6699203,1,0,0.331673733,0.9992127,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,15,5120,0.658972856,0.73046875,4000,0.66200051,1,0,0.339407371,0.999279677,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,16,5120,0.638301769,0.7109375,4000,0.640220925,1,0,0.360967559,0.999331015,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,17,5120,0.615469176,0.6796875,4000,0.616238305,1,0,0.384765251,0.999374219,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,18,5120,0.610357613,0.6796875,4000,0.610135139,1,0,0.390833477,0.999380304,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,19,5120,0.614642443,0.68359375,4000,0.613183648,1,0,0.387755144,0.99940706,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,20,5120,0.625492952,0.6953125,4000,0.623050736,1,0,0.377853565,0.999452237,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,21,5120,0.626062956,0.69140625,4000,0.622456938,1,0,0.378464327,0.999440535,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,22,5120,0.624751452,0.703125,4000,0.620142023,1,0,0.380874237,0.999376674,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,23,5120,0.629175485,0.6875,4000,0.623453164,1,0,0.377531484,0.999404526,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,24,5120,0.638960514,0.70703125,4000,0.632097734,1,0,0.368974716,0.999374886,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,25,5120,0.65948451,0.7109375,4000,0.651250766,1,0,0.349935318,0.999363763,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,26,5120,0.672341928,0.74609375,4000,0.662759637,1,0,0.338492654,0.999361596,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,27,5120,0.689712887,0.75390625,4000,0.678703882,1,0,0.322701837,0.999333083,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,28,5120,0.705937826,0.765625,4000,0.693507147,1,0,0.308007294,0.999329045,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,29,5120,0.720671888,0.7890625,4000,0.706616411,1,0,0.295006652,0.999324248,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,30,5120,0.74200149,0.8046875,4000,0.726330517,1,0,0.275296936,0.99938498,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,31,5120,0.761964649,0.81640625,4000,0.744605388,1,0,0.25724172,0.999364164,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,32,5120,0.777330169,0.828125,4000,0.758300881,1,0,0.24374094,0.999346446,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,33,5120,0.795524083,0.85546875,4000,0.774619368,1,0,0.227687356,0.999325408,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,34,5120,0.818427662,0.87109375,4000,0.795472397,1,0,0.207157005,0.999319597,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,35,5120,0.844953878,0.9140625,4000,0.819877037,1,0,0.183289209,0.999298277,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,36,5120,0.867925045,0.91796875,4000,0.840619976,1,0,0.163121451,0.999282306,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,37,5120,0.886396062,0.9375,4000,0.857040414,1,0,0.147494331,0.99923158,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,38,5120,0.902429722,0.953125,4000,0.870988366,1,0,0.134410038,0.999183654,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,39,5120,0.91540761,0.97265625,4000,0.881892587,1,0,0.124448923,0.999127913,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,40,5120,0.926836157,0.98046875,4000,0.8914531,1,0,0.115875992,0.999077453,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,41,5120,0.937851909,0.99609375,4000,0.899743541,1,0,0.108619749,0.999029228,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,42,5120,0.947610982,1,4000,0.908532553,1,0,0.1011783,0.998970452,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,43,5120,0.956595927,1.0078125,4000,0.915327875,1,0,0.0954886101,0.998935515,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,44,5120,0.963350269,1.0234375,4000,0.920762358,1,0,0.0914949766,0.99886359,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,45,5120,0.969188214,1.0390625,4000,0.925749758,1,0,0.0878535469,0.998808994,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,46,5120,0.975421402,1.0703125,4000,0.930622865,1,0,0.0844504149,0.998754229,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,47,5120,0.980801645,1.0703125,4000,0.93535971,1,0,0.08105093,0.998721943,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,48,5120,0.984831105,1.0625,4000,0.93873552,1,0,0.0793679432,0.998643955,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,49,5120,0.992737186,1.078125,4000,0.946095789,1,0,0.0743604353,0.998613348,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,50,5120,0.996962554,1.09375,4000,0.950729464,1,0,0.0715986076,0.998580682,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,51,5120,1.00205829,1.1328125,4000,0.955996797,1,0,0.0689717315,0.998524672,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,52,5120,1.00354853,1.140625,4000,0.958621762,1,0,0.0674329266,0.998521293,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,53,5120,1.00854711,1.1640625,4000,0.965271009,1,0,0.0628128946,0.998581043,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,54,5120,1.01460241,1.2109375,4000,0.973654671,1,0,0.0583778439,0.998606335,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,55,5120,1.01167076,1.25,4000,0.973707267,1,0,0.0585180505,0.998596573,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,56,5120,1.01271998,1.3046875,4000,0.977886877,1,0,0.0557669363,0.998659885,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,57,5120,1.02122992,1.3671875,4000,0.990230334,1,0,0.0518434528,0.998691064,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,58,5120,1.02278955,1.421875,4000,0.996254811,1,0,0.0500361479,0.998750526,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,59,5120,1.02363376,1.484375,4000,1.0021014,1,0,0.0503112065,0.998739249,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,60,5120,1.03561594,1.546875,4000,1.01973216,1,0,0.0548684709,0.998714765,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,61,5120,1.06455841,1.6015625,4000,1.05333644,1,0,0.0721690959,0.99887804,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,62,5120,1.09298736,1.53125,4000,1.08747132,1,0,0.0959430491,0.999285574,0
flagship,36000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,63,5120,1.11351239,1.3671875,4000,1.11386716,1,0,0.11969063,0.999389462,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,0,128,1.11023477,1.578125,4000,1.15048398,1,0,0.268045222,0.978616472,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,1,128,1.49471082,1.90625,4000,1.38401558,1,0,0.39654673,0.996466314,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,2,128,1.47717821,1.7734375,4000,1.30917022,1,0,0.332129264,0.994376737,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,3,128,1.58554779,1.859375,4000,1.38593409,1,0,0.404690301,0.994650136,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,4,128,1.49878484,1.7578125,4000,1.34656032,1,0,0.36771231,0.994390046,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,5,128,1.46996744,1.71875,4000,1.307885,1,0,0.326801534,0.99541012,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,6,128,1.72120121,2.0625,4000,1.48342247,1,0,0.508016845,0.991781224,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,7,128,1.63434395,1.9921875,4000,1.41770998,1,0,0.472390656,0.982834536,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,8,128,1.59214494,1.8125,4000,1.46183038,1,0,0.490604142,0.990626434,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,9,128,1.55474612,1.859375,4000,1.48735398,1,0,0.514619428,0.990816156,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,10,128,1.5994225,1.8671875,4000,1.54864131,1,0,0.559410914,0.996147178,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,11,128,1.61198662,1.8671875,4000,1.56520327,1,0,0.582782008,0.993553513,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,12,128,1.5506807,1.9921875,4000,1.4959911,1,0,0.508547592,0.995784237,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,13,128,1.51007443,1.7265625,4000,1.46854719,1,0,0.495713077,0.991081327,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,14,128,1.45159844,1.7890625,4000,1.44433086,1,0,0.465063533,0.99347304,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,15,128,1.58395179,1.890625,4000,1.55431135,1,0,0.566464305,0.995618404,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,16,128,1.42665876,1.796875,4000,1.412162,1,0,0.425173259,0.996142516,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,17,128,1.6248207,1.9296875,4000,1.55846892,1,0,0.57171785,0.995196002,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,18,128,1.61345373,1.90625,4000,1.57996955,1,0,0.619093154,0.985154252,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,19,128,1.68287988,1.96875,4000,1.5990488,1,0,0.625847781,0.989735781,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,20,128,1.5445107,1.875,4000,1.51297997,1,0,0.552408286,0.98611797,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,21,128,1.55027092,1.9140625,4000,1.49933783,1,0,0.554158098,0.980740519,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,22,128,1.66575767,2.03125,4000,1.57072301,1,0,0.638706627,0.973826894,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,23,128,1.59230762,1.9296875,4000,1.51653225,1,0,0.536445329,0.993086854,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,24,128,1.57108857,1.8203125,4000,1.47176049,1,0,0.490702356,0.99380645,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,25,128,1.5594862,1.8984375,4000,1.48844865,1,0,0.572422811,0.970074279,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,26,128,1.42548284,1.8203125,4000,1.3838631,1,0,0.547417145,0.944967587,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,27,128,1.56937264,1.9921875,4000,1.47577446,1,0,0.548053581,0.974927948,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,28,128,1.39627379,1.7421875,4000,1.35065161,1,0,0.526204846,0.943014551,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,29,128,1.47196893,1.8125,4000,1.40832926,1,0,0.540125175,0.955620317,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,30,128,1.47151425,1.8359375,4000,1.40804921,1,0,0.471340118,0.980236008,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,31,128,1.37148546,1.6796875,4000,1.33953286,1,0,0.457260723,0.964986002,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,32,128,1.51501655,1.8046875,4000,1.46926713,1,0,0.52323572,0.981771872,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,33,128,1.34053736,1.7109375,4000,1.30455549,1,0,0.519520438,0.93210429,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,34,128,1.4183491,1.828125,4000,1.37141031,1,0,0.524422436,0.950024703,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,35,128,1.52499843,1.8359375,4000,1.48329468,1,0,0.539042381,0.980788392,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,36,128,1.40105967,1.7734375,4000,1.36776774,1,0,0.476525644,0.966433049,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,37,128,1.2514827,1.6015625,4000,1.22721838,1,0,0.301757452,0.983935475,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,38,128,1.57377251,2.015625,4000,1.52449273,1,0,0.539394122,0.994800438,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,39,128,1.37631886,1.7734375,4000,1.34654641,1,0,0.382252643,0.990337255,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,40,128,1.30972552,1.671875,4000,1.28078469,1,0,0.394666693,0.969970847,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,41,128,1.30378687,1.6328125,4000,1.27012955,1,0,0.366353635,0.975890251,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,42,128,1.20647499,1.5859375,4000,1.18066998,1,0,0.302425099,0.975090713,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,43,128,1.26222261,1.6875,4000,1.23222321,1,0,0.319072328,0.980571893,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,44,128,1.23993325,1.6484375,4000,1.20861276,1,0,0.359593269,0.964509711,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,45,128,1.28899456,1.734375,4000,1.23061476,1,0,0.427814813,0.947244927,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,46,128,1.34038843,1.6953125,4000,1.28879329,1,0,0.44716844,0.954780163,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,47,128,1.25913149,1.6796875,4000,1.22679553,1,0,0.405379982,0.95398715,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,48,128,1.44197306,1.71875,4000,1.33732112,1,0,0.436489162,0.971309338,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,49,128,1.30403821,1.7109375,4000,1.2512934,1,0,0.427825363,0.952095101,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,50,128,1.38858369,1.671875,4000,1.31928818,1,0,0.357663477,0.990154456,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,51,128,1.42399893,1.765625,4000,1.34908809,1,0,0.436150247,0.974662684,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,52,128,1.44065461,1.78125,4000,1.37000797,1,0,0.4032242,0.990626386,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,53,128,1.39378946,1.7109375,4000,1.29369196,1,0,0.424731342,0.963615085,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,54,128,1.33379539,1.65625,4000,1.27715462,1,0,0.44141938,0.953789313,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,55,128,1.47302456,1.8984375,4000,1.34924364,1,0,0.373667884,0.993456865,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,56,128,1.47695809,1.7578125,4000,1.37201887,1,0,0.395487489,0.993435836,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,57,128,1.44710987,1.84375,4000,1.35081955,1,0,0.408872142,0.983675811,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,58,128,1.52367176,1.734375,4000,1.41736097,1,0,0.425550349,0.997564871,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,59,128,1.48254169,1.8125,4000,1.35045805,1,0,0.364398037,0.99631048,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,60,128,1.42207587,1.734375,4000,1.35560828,1,0,0.373328931,0.995235629,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,61,128,1.41269922,1.796875,4000,1.33666975,1,0,0.353746377,0.995589792,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,62,128,1.32155339,1.703125,4000,1.26784342,1,0,0.28106439,0.997138016,0
flagship,36000,q_norm,decoder.layers.self_attention.q_layernorm.weight,63,128,1.17325506,1.3984375,4000,1.14729795,1,0,0.160055753,0.998291133,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,0,5120,0.19997509,0.81640625,4000,0.202635649,1,0,0.80881963,0.954600075,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,1,5120,0.508509971,0.83984375,4000,0.513618476,1,0,0.488264586,0.998213344,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,2,5120,0.714977445,0.84375,4000,0.714262354,1,0,0.289439043,0.998509681,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,3,5120,0.830981986,0.98046875,4000,0.826176974,1,0,0.178844719,0.998928202,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,4,5120,0.840812766,0.984375,4000,0.84078523,1,0,0.164855099,0.998913004,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,5,5120,0.935639704,1.0546875,4000,0.931872321,1,0,0.0804590274,0.999016885,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,6,5120,1.00412671,1.15625,4000,0.998209147,1,0,0.0459719597,0.998943,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,7,5120,1.12731051,1.2734375,4000,1.1140579,1,0,0.121454804,0.999218145,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,8,5120,1.0754828,1.21875,4000,1.08584028,1,0,0.0998456607,0.998802493,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,9,5120,0.99563993,1.1953125,4000,1.01011691,1,0,0.0498833047,0.998818952,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,10,5120,1.02384373,1.28125,4000,1.03996885,1,0,0.0609913665,0.998979567,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,11,5120,1.06667264,1.2578125,4000,1.08390512,1,0,0.0982567967,0.998794023,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,12,5120,1.0102209,1.25,4000,1.02650638,1,0,0.0484297271,0.999199785,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,13,5120,1.0300382,1.1796875,4000,1.04682001,1,0,0.0646928828,0.999048043,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,14,5120,0.986570202,1.109375,4000,1.0038864,1,0,0.0425283482,0.999106694,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,15,5120,1.10820343,1.265625,4000,1.12728833,1,0,0.134949887,0.999108856,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,16,5120,1.08465637,1.2265625,4000,1.10360268,1,0,0.110429118,0.999338043,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,17,5120,1.24396773,1.4140625,4000,1.2641507,1,0,0.266993109,0.999402869,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,18,5120,1.18259141,1.3828125,4000,1.20334414,1,0,0.208440421,0.999128026,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,19,5120,1.2861472,1.453125,4000,1.30431794,1,0,0.307079628,0.999352732,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,20,5120,1.15164778,1.2734375,4000,1.17195279,1,0,0.176489992,0.999325504,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,21,5120,1.12902897,1.3828125,4000,1.1481929,1,0,0.152232149,0.999471565,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,22,5120,1.3794727,1.5390625,4000,1.39529314,1,0,0.39723455,0.99944864,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,23,5120,1.36380205,1.5234375,4000,1.38459089,1,0,0.386341717,0.999512573,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,24,5120,1.3190929,1.4609375,4000,1.33209578,1,0,0.334066279,0.99950729,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,25,5120,1.22910316,1.3671875,4000,1.2471713,1,0,0.25066901,0.9993019,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,26,5120,1.176296,1.375,4000,1.19680838,1,0,0.201555743,0.999209907,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,27,5120,1.39725621,1.6484375,4000,1.40905224,1,0,0.411695148,0.999230275,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,28,5120,1.27777772,1.4375,4000,1.29947549,1,0,0.304483926,0.998836111,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,29,5120,1.31003436,1.5,4000,1.32992174,1,0,0.333738902,0.999047575,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,30,5120,1.43185932,1.609375,4000,1.45449875,1,0,0.457646695,0.999012929,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,31,5120,1.12362994,1.265625,4000,1.14436258,1,0,0.151528477,0.999073578,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,32,5120,1.2251373,1.375,4000,1.24691809,1,0,0.251384925,0.999107465,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,33,5120,1.22148847,1.40625,4000,1.24382317,1,0,0.250589001,0.998655311,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,34,5120,1.36356091,1.5546875,4000,1.38700025,1,0,0.391445203,0.998752649,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,35,5120,1.27531353,1.453125,4000,1.29844126,1,0,0.302990133,0.998946491,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,36,5120,1.11302432,1.2890625,4000,1.13353965,1,0,0.143580734,0.99877261,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,37,5120,0.853800065,0.98046875,4000,0.869865547,1,0,0.137278317,0.998901922,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,38,5120,1.07574623,1.2109375,4000,1.09541651,1,0,0.103837851,0.999234086,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,39,5120,0.895844748,1.03125,4000,0.91255529,1,0,0.0978073941,0.998948168,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,40,5120,0.980834148,1.125,4000,0.998728605,1,0,0.0483626627,0.998829847,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,41,5120,0.934348937,1.0625,4000,0.951434812,1,0,0.0682775865,0.998789591,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,42,5120,0.874492556,1.03125,4000,0.890381213,1,0,0.119973325,0.998664999,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,43,5120,0.907684992,1.0390625,4000,0.92371615,1,0,0.0904318255,0.998723261,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,44,5120,0.955797672,1.1171875,4000,0.97238581,1,0,0.0578790919,0.998669537,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,45,5120,1.05213592,1.1953125,4000,1.06765473,1,0,0.0843985951,0.998807685,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,46,5120,1.09740046,1.25,4000,1.1099883,1,0,0.120904165,0.998864677,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,47,5120,0.993801455,1.140625,4000,1.00846288,1,0,0.0490403014,0.998843125,0
flagship,40000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,48,5120,1.20593308,1.3671875,4000,1.21671575,1,0,0.223622472,0.998750205,0
