iter,run,tensor,layer,wmax,wrms
8000,flagship,mlp.linear_fc1,57,0.126953,0.021833
8000,flagship,mlp.linear_fc1,58,0.132812,0.0217828
8000,flagship,mlp.linear_fc1,59,0.158203,0.0217167
8000,flagship,mlp.linear_fc1,60,0.165039,0.0216265
8000,flagship,mlp.linear_fc1,61,0.130859,0.0214815
8000,flagship,mlp.linear_fc1,62,0.126953,0.0212121
8000,flagship,mlp.linear_fc1,63,0.129883,0.0206927
34454,flagship,self_attention.linear_proj,0,1.09375,0.0235918
34454,flagship,self_attention.linear_proj,1,1.80469,0.03051
34454,flagship,self_attention.linear_proj,2,1.98438,0.0318821
34454,flagship,self_attention.linear_proj,3,2.1875,0.0315925
34454,flagship,self_attention.linear_proj,4,2.51562,0.0310326
34454,flagship,self_attention.linear_proj,5,2.03125,0.0314054
34454,flagship,self_attention.linear_proj,6,0.914062,0.0322465
34454,flagship,self_attention.linear_proj,7,1.10938,0.0332115
34454,flagship,self_attention.linear_proj,8,0.585938,0.0331501
34454,flagship,self_attention.linear_proj,9,2.17188,0.0324733
34454,flagship,self_attention.linear_proj,10,0.925781,0.0324116
34454,flagship,self_attention.linear_proj,11,1.5625,0.0322484
34454,flagship,self_attention.linear_proj,12,0.773438,0.0305596
34454,flagship,self_attention.linear_proj,13,0.738281,0.0312357
34454,flagship,self_attention.linear_proj,14,1.61719,0.0298769
34454,flagship,self_attention.linear_proj,15,0.652344,0.0301934
34454,flagship,self_attention.linear_proj,16,1.49219,0.0306666
34454,flagship,self_attention.linear_proj,17,0.902344,0.0321821
34454,flagship,self_attention.linear_proj,18,0.984375,0.0317222
34454,flagship,self_attention.linear_proj,19,0.625,0.0335075
34454,flagship,self_attention.linear_proj,20,0.675781,0.0315605
34454,flagship,self_attention.linear_proj,21,0.996094,0.030364
34454,flagship,self_attention.linear_proj,22,0.6875,0.034704
34454,flagship,self_attention.linear_proj,23,0.910156,0.0340254
34454,flagship,self_attention.linear_proj,24,0.423828,0.0336405
34454,flagship,self_attention.linear_proj,25,0.419922,0.0319252
34454,flagship,self_attention.linear_proj,26,0.5,0.0314478
34454,flagship,self_attention.linear_proj,27,0.416016,0.0359749
34454,flagship,self_attention.linear_proj,28,0.480469,0.0329673
34454,flagship,self_attention.linear_proj,29,0.519531,0.0332185
34454,flagship,self_attention.linear_proj,30,0.498047,0.0347725
34454,flagship,self_attention.linear_proj,31,0.484375,0.0293791
34454,flagship,self_attention.linear_proj,32,0.472656,0.0306759
34454,flagship,self_attention.linear_proj,33,0.431641,0.0303579
34454,flagship,self_attention.linear_proj,34,0.429688,0.0334011
34454,flagship,self_attention.linear_proj,35,0.507812,0.0311842
34454,flagship,self_attention.linear_proj,36,0.412109,0.0292099
34454,flagship,self_attention.linear_proj,37,0.5,0.0262789
34454,flagship,self_attention.linear_proj,38,0.492188,0.0283897
34454,flagship,self_attention.linear_proj,39,0.421875,0.0269328
34454,flagship,self_attention.linear_proj,40,0.439453,0.0280636
34454,flagship,self_attention.linear_proj,41,0.330078,0.0274406
34454,flagship,self_attention.linear_proj,42,0.310547,0.027066
34454,flagship,self_attention.linear_proj,43,0.382812,0.0273567
34454,flagship,self_attention.linear_proj,44,0.24707,0.0280419
34454,flagship,self_attention.linear_proj,45,0.289062,0.0290135
34454,flagship,self_attention.linear_proj,46,0.365234,0.0293345
34454,flagship,self_attention.linear_proj,47,0.341797,0.0276196
34454,flagship,self_attention.linear_proj,48,0.34375,0.0306372
34454,flagship,self_attention.linear_proj,49,0.388672,0.0292625
34454,flagship,self_attention.linear_proj,50,0.460938,0.0281047
34454,flagship,self_attention.linear_proj,51,0.333984,0.029977
34454,flagship,self_attention.linear_proj,52,0.455078,0.028955
34454,flagship,self_attention.linear_proj,53,0.324219,0.0309264
34454,flagship,self_attention.linear_proj,54,0.539062,0.029844
34454,flagship,self_attention.linear_proj,55,0.71875,0.030152
34454,flagship,self_attention.linear_proj,56,0.65625,0.0303755
34454,flagship,self_attention.linear_proj,57,0.458984,0.0291882
34454,flagship,self_attention.linear_proj,58,0.683594,0.0291029
34454,flagship,self_attention.linear_proj,59,0.472656,0.0277446
34454,flagship,self_attention.linear_proj,60,0.605469,0.0256389
34454,flagship,self_attention.linear_proj,61,0.511719,0.0243384
34454,flagship,self_attention.linear_proj,62,0.582031,0.0208365
34454,flagship,self_attention.linear_proj,63,0.570312,0.0162971
34454,flagship,mlp.linear_fc2,0,1.78125,0.0326054
34454,flagship,mlp.linear_fc2,1,2.23438,0.0338057
34454,flagship,mlp.linear_fc2,2,1.49219,0.03463
34454,flagship,mlp.linear_fc2,3,1.15625,0.034285
34454,flagship,mlp.linear_fc2,4,1.47656,0.0339413
34454,flagship,mlp.linear_fc2,5,2.23438,0.0337815
34454,flagship,mlp.linear_fc2,6,1.26562,0.0340305
34454,flagship,mlp.linear_fc2,7,1.72656,0.0344977
34454,flagship,mlp.linear_fc2,8,2.03125,0.0349299
34454,flagship,mlp.linear_fc2,9,2.10938,0.0349857
34454,flagship,mlp.linear_fc2,10,1.86719,0.0350729
34454,flagship,mlp.linear_fc2,11,1.82031,0.0351422
34454,flagship,mlp.linear_fc2,12,1.67969,0.0351312
34454,flagship,mlp.linear_fc2,13,1.49219,0.0350478
34454,flagship,mlp.linear_fc2,14,1.25781,0.03487
34454,flagship,mlp.linear_fc2,15,1.42969,0.0346018
34454,flagship,mlp.linear_fc2,16,1.19531,0.0342684
34454,flagship,mlp.linear_fc2,17,1.26562,0.0342625
34454,flagship,mlp.linear_fc2,18,1.07031,0.0342208
34454,flagship,mlp.linear_fc2,19,1.0625,0.0343323
34454,flagship,mlp.linear_fc2,20,0.964844,0.0343253
34454,flagship,mlp.linear_fc2,21,1.30469,0.0341922
34454,flagship,mlp.linear_fc2,22,1.07812,0.0342706
34454,flagship,mlp.linear_fc2,23,1.42188,0.0343299
34454,flagship,mlp.linear_fc2,24,1.13281,0.0345788
34454,flagship,mlp.linear_fc2,25,1.39844,0.0347193
34454,flagship,mlp.linear_fc2,26,1.28125,0.0347131
34454,flagship,mlp.linear_fc2,27,1.23438,0.0349231
34454,flagship,mlp.linear_fc2,28,1.45312,0.0350123
34454,flagship,mlp.linear_fc2,29,1.29688,0.0351093
34454,flagship,mlp.linear_fc2,30,1.32812,0.0351766
34454,flagship,mlp.linear_fc2,31,1.49219,0.0353134
34454,flagship,mlp.linear_fc2,32,1.28906,0.035474
34454,flagship,mlp.linear_fc2,33,1.28125,0.0355885
34454,flagship,mlp.linear_fc2,34,0.898438,0.0356976
34454,flagship,mlp.linear_fc2,35,1.14844,0.0358172
34454,flagship,mlp.linear_fc2,36,1.29688,0.0359215
34454,flagship,mlp.linear_fc2,37,1.02344,0.0360181
34454,flagship,mlp.linear_fc2,38,1.19531,0.0361048
34454,flagship,mlp.linear_fc2,39,0.726562,0.0361653
34454,flagship,mlp.linear_fc2,40,0.859375,0.0362142
34454,flagship,mlp.linear_fc2,41,0.617188,0.0362465
34454,flagship,mlp.linear_fc2,42,1.08594,0.0362886
34454,flagship,mlp.linear_fc2,43,1.25781,0.0363125
34454,flagship,mlp.linear_fc2,44,1.16406,0.0363392
34454,flagship,mlp.linear_fc2,45,0.613281,0.0363709
34454,flagship,mlp.linear_fc2,46,0.84375,0.0363978
34454,flagship,mlp.linear_fc2,47,1.17969,0.0364219
34454,flagship,mlp.linear_fc2,48,0.546875,0.0364638
34454,flagship,mlp.linear_fc2,49,0.519531,0.0364872
34454,flagship,mlp.linear_fc2,50,0.578125,0.0365027
34454,flagship,mlp.linear_fc2,51,0.640625,0.0365339
34454,flagship,mlp.linear_fc2,52,0.539062,0.0365512
34454,flagship,mlp.linear_fc2,53,0.601562,0.0365548
34454,flagship,mlp.linear_fc2,54,0.695312,0.0365302
34454,flagship,mlp.linear_fc2,55,0.816406,0.0365136
34454,flagship,mlp.linear_fc2,56,0.925781,0.0364297
34454,flagship,mlp.linear_fc2,57,0.765625,0.0361221
34454,flagship,mlp.linear_fc2,58,1.20312,0.0355625
34454,flagship,mlp.linear_fc2,59,1.20312,0.0347005
34454,flagship,mlp.linear_fc2,60,1.21094,0.0336077
34454,flagship,mlp.linear_fc2,61,1.45312,0.0315657
34454,flagship,mlp.linear_fc2,62,1.46875,0.0290347
34454,flagship,mlp.linear_fc2,63,1.22656,0.025223
34454,flagship,mlp.linear_fc1,0,0.433594,0.032657
34454,flagship,mlp.linear_fc1,1,0.632812,0.0370305
34454,flagship,mlp.linear_fc1,2,0.578125,0.0377319
34454,flagship,mlp.linear_fc1,3,0.632812,0.0369494
34454,flagship,mlp.linear_fc1,4,0.566406,0.0362136
34454,flagship,mlp.linear_fc1,5,0.539062,0.0355928
34454,flagship,mlp.linear_fc1,6,0.777344,0.0352374
34454,flagship,mlp.linear_fc1,7,0.369141,0.0355413
34454,flagship,mlp.linear_fc1,8,0.324219,0.0358847
34454,flagship,mlp.linear_fc1,9,0.449219,0.0360592
34454,flagship,mlp.linear_fc1,10,0.322266,0.0360977
34454,flagship,mlp.linear_fc1,11,0.347656,0.0361281
34454,flagship,mlp.linear_fc1,12,0.28125,0.036167
34454,flagship,mlp.linear_fc1,13,0.322266,0.0361731
34454,flagship,mlp.linear_fc1,14,0.322266,0.0361161
34454,flagship,mlp.linear_fc1,15,0.390625,0.035881
34454,flagship,mlp.linear_fc1,16,0.355469,0.0356
34454,flagship,mlp.linear_fc1,17,0.322266,0.0352406
34454,flagship,mlp.linear_fc1,18,0.433594,0.0352408
34454,flagship,mlp.linear_fc1,19,0.4375,0.0352071
34454,flagship,mlp.linear_fc1,20,0.34375,0.0351677
34454,flagship,mlp.linear_fc1,21,0.408203,0.0350333
34454,flagship,mlp.linear_fc1,22,0.341797,0.0350298
34454,flagship,mlp.linear_fc1,23,0.341797,0.0349127
34454,flagship,mlp.linear_fc1,24,0.503906,0.0350196
34454,flagship,mlp.linear_fc1,25,0.267578,0.0351452
34454,flagship,mlp.linear_fc1,26,0.322266,0.0351576
34454,flagship,mlp.linear_fc1,27,0.410156,0.0352972
34454,flagship,mlp.linear_fc1,28,0.333984,0.0353625
34454,flagship,mlp.linear_fc1,29,0.306641,0.0354389
34454,flagship,mlp.linear_fc1,30,0.292969,0.0354928
34454,flagship,mlp.linear_fc1,31,0.357422,0.0355921
34454,flagship,mlp.linear_fc1,32,0.333984,0.0357098
34454,flagship,mlp.linear_fc1,33,0.365234,0.0358297
34454,flagship,mlp.linear_fc1,34,0.326172,0.0359255
34454,flagship,mlp.linear_fc1,35,0.332031,0.036032
34454,flagship,mlp.linear_fc1,36,0.429688,0.036135
34454,flagship,mlp.linear_fc1,37,0.349609,0.0362181
34454,flagship,mlp.linear_fc1,38,0.335938,0.0362723
34454,flagship,mlp.linear_fc1,39,0.439453,0.0363375
34454,flagship,mlp.linear_fc1,40,0.40625,0.0363833
34454,flagship,mlp.linear_fc1,41,0.492188,0.0364161
34454,flagship,mlp.linear_fc1,42,0.339844,0.0364542
34454,flagship,mlp.linear_fc1,43,0.490234,0.0364804
34454,flagship,mlp.linear_fc1,44,0.353516,0.0365015
34454,flagship,mlp.linear_fc1,45,0.359375,0.0365209
34454,flagship,mlp.linear_fc1,46,0.466797,0.0365348
34454,flagship,mlp.linear_fc1,47,0.609375,0.0365496
34454,flagship,mlp.linear_fc1,48,0.425781,0.0365616
34454,flagship,mlp.linear_fc1,49,0.369141,0.0365639
34454,flagship,mlp.linear_fc1,50,0.494141,0.0365694
34454,flagship,mlp.linear_fc1,51,0.359375,0.0365834
34454,flagship,mlp.linear_fc1,52,0.425781,0.0365924
34454,flagship,mlp.linear_fc1,53,0.447266,0.036592
34454,flagship,mlp.linear_fc1,54,0.511719,0.0365844
34454,flagship,mlp.linear_fc1,55,0.546875,0.0365987
34454,flagship,mlp.linear_fc1,56,0.535156,0.0365622
34454,flagship,mlp.linear_fc1,57,0.566406,0.0364252
34454,flagship,mlp.linear_fc1,58,0.925781,0.036194
34454,flagship,mlp.linear_fc1,59,0.710938,0.0357753
34454,flagship,mlp.linear_fc1,60,0.558594,0.0351778
34454,flagship,mlp.linear_fc1,61,0.527344,0.0340884
34454,flagship,mlp.linear_fc1,62,0.320312,0.0325118
34454,flagship,mlp.linear_fc1,63,0.550781,0.0318219
34454,flagship,self_attention.linear_qkv,0,0.275391,0.0332167
34454,flagship,self_attention.linear_qkv,1,0.337891,0.0328722
34454,flagship,self_attention.linear_qkv,2,0.357422,0.0350616
34454,flagship,self_attention.linear_qkv,3,0.365234,0.035741
34454,flagship,self_attention.linear_qkv,4,0.380859,0.0347214
34454,flagship,self_attention.linear_qkv,5,0.375,0.0347514
34454,flagship,self_attention.linear_qkv,6,0.396484,0.0357675
34454,flagship,self_attention.linear_qkv,7,0.339844,0.0351198
34454,flagship,self_attention.linear_qkv,8,0.375,0.0347939
34454,flagship,self_attention.linear_qkv,9,0.355469,0.0333715
34454,flagship,self_attention.linear_qkv,10,0.351562,0.0331178
34454,flagship,self_attention.linear_qkv,11,0.349609,0.0331796
34454,flagship,self_attention.linear_qkv,12,0.351562,0.0326471
34454,flagship,self_attention.linear_qkv,13,0.353516,0.031823
34454,flagship,self_attention.linear_qkv,14,0.402344,0.0304504
34454,flagship,self_attention.linear_qkv,15,0.376953,0.0315738
34454,flagship,self_attention.linear_qkv,16,0.367188,0.0315658
34454,flagship,self_attention.linear_qkv,17,0.316406,0.0330604
34454,flagship,self_attention.linear_qkv,18,0.298828,0.032653
34454,flagship,self_attention.linear_qkv,19,0.371094,0.0341489
34454,flagship,self_attention.linear_qkv,20,0.304688,0.0318762
34454,flagship,self_attention.linear_qkv,21,0.277344,0.0314701
34454,flagship,self_attention.linear_qkv,22,0.314453,0.0349856
34454,flagship,self_attention.linear_qkv,23,0.384766,0.03363
34454,flagship,self_attention.linear_qkv,24,0.382812,0.0323866
34454,flagship,self_attention.linear_qkv,25,0.275391,0.0305384
34454,flagship,self_attention.linear_qkv,26,0.308594,0.0301641
34454,flagship,self_attention.linear_qkv,27,0.277344,0.0337243
34454,flagship,self_attention.linear_qkv,28,0.347656,0.0303888
34454,flagship,self_attention.linear_qkv,29,0.314453,0.0310387
34454,flagship,self_attention.linear_qkv,30,0.291016,0.03197
34454,flagship,self_attention.linear_qkv,31,0.275391,0.027747
34454,flagship,self_attention.linear_qkv,32,0.263672,0.0287515
34454,flagship,self_attention.linear_qkv,33,0.300781,0.0279721
34454,flagship,self_attention.linear_qkv,34,0.277344,0.0303357
34454,flagship,self_attention.linear_qkv,35,0.261719,0.0286016
34454,flagship,self_attention.linear_qkv,36,0.25,0.0263347
34454,flagship,self_attention.linear_qkv,37,0.212891,0.0234075
34454,flagship,self_attention.linear_qkv,38,0.259766,0.0260688
34454,flagship,self_attention.linear_qkv,39,0.196289,0.0239977
34454,flagship,self_attention.linear_qkv,40,0.257812,0.0244933
34454,flagship,self_attention.linear_qkv,41,0.195312,0.0240931
34454,flagship,self_attention.linear_qkv,42,0.182617,0.0232616
34454,flagship,self_attention.linear_qkv,43,0.195312,0.023679
34454,flagship,self_attention.linear_qkv,44,0.204102,0.0241686
34454,flagship,self_attention.linear_qkv,45,0.225586,0.0258203
34454,flagship,self_attention.linear_qkv,46,0.246094,0.0269607
34454,flagship,self_attention.linear_qkv,47,0.211914,0.0253234
34454,flagship,self_attention.linear_qkv,48,0.246094,0.0288362
34454,flagship,self_attention.linear_qkv,49,0.246094,0.028705
34454,flagship,self_attention.linear_qkv,50,0.228516,0.0266448
34454,flagship,self_attention.linear_qkv,51,0.236328,0.026953
34454,flagship,self_attention.linear_qkv,52,0.25,0.0269926
34454,flagship,self_attention.linear_qkv,53,0.275391,0.0290088
34454,flagship,self_attention.linear_qkv,54,0.236328,0.0279625
34454,flagship,self_attention.linear_qkv,55,0.316406,0.0293451
34454,flagship,self_attention.linear_qkv,56,0.302734,0.0287146
34454,flagship,self_attention.linear_qkv,57,0.243164,0.0291793
34454,flagship,self_attention.linear_qkv,58,0.249023,0.0288649
34454,flagship,self_attention.linear_qkv,59,0.269531,0.027936
34454,flagship,self_attention.linear_qkv,60,0.217773,0.0271589
34454,flagship,self_attention.linear_qkv,61,0.219727,0.0262856
34454,flagship,self_attention.linear_qkv,62,0.300781,0.0233237
34454,flagship,self_attention.linear_qkv,63,0.226562,0.0203679
60000,flagship,mlp.linear_fc2,0,2.375,0.0383551
60000,flagship,mlp.linear_fc2,1,3.57812,0.0380812
60000,flagship,mlp.linear_fc2,2,2.42188,0.0407627
60000,flagship,mlp.linear_fc2,3,1.65625,0.040439
60000,flagship,mlp.linear_fc2,4,2.28125,0.0401701
60000,flagship,mlp.linear_fc2,5,4.1875,0.0399156
60000,flagship,mlp.linear_fc2,6,1.97656,0.040408
60000,flagship,mlp.linear_fc2,7,2.54688,0.0409977
60000,flagship,mlp.linear_fc2,8,2.67188,0.0415024
60000,flagship,mlp.linear_fc2,9,3.23438,0.0415374
60000,flagship,mlp.linear_fc2,10,3.1875,0.0416187
60000,flagship,mlp.linear_fc2,11,2.67188,0.0416705
60000,flagship,mlp.linear_fc2,12,2.32812,0.0416088
60000,flagship,mlp.linear_fc2,13,2.40625,0.0414635
60000,flagship,mlp.linear_fc2,14,1.58594,0.0412276
60000,flagship,mlp.linear_fc2,15,2.0625,0.0408846
60000,flagship,mlp.linear_fc2,16,1.78906,0.0405578
60000,flagship,mlp.linear_fc2,17,2.0625,0.0406313
60000,flagship,mlp.linear_fc2,18,1.46875,0.0406123
60000,flagship,mlp.linear_fc2,19,1.67969,0.040705
60000,flagship,mlp.linear_fc2,20,1.625,0.0407296
60000,flagship,mlp.linear_fc2,21,1.99219,0.0406441
60000,flagship,mlp.linear_fc2,22,1.36719,0.0407026
60000,flagship,mlp.linear_fc2,23,2.15625,0.0408052
60000,flagship,mlp.linear_fc2,24,1.20312,0.041159
60000,flagship,mlp.linear_fc2,25,1.78906,0.0413322
60000,flagship,mlp.linear_fc2,26,1.70312,0.0413123
60000,flagship,mlp.linear_fc2,27,1.67969,0.0415091
60000,flagship,mlp.linear_fc2,28,1.92969,0.0415416
60000,flagship,mlp.linear_fc2,29,1.53125,0.0415732
60000,flagship,mlp.linear_fc2,30,1.79688,0.0415917
60000,flagship,mlp.linear_fc2,31,2.1875,0.0416798
60000,flagship,mlp.linear_fc2,32,1.64062,0.0418307
60000,flagship,mlp.linear_fc2,33,1.85156,0.0419071
60000,flagship,mlp.linear_fc2,34,1.28125,0.041986
60000,flagship,mlp.linear_fc2,35,1.79688,0.0420652
60000,flagship,mlp.linear_fc2,36,2.14062,0.0421279
60000,flagship,mlp.linear_fc2,37,1.63281,0.0422053
60000,flagship,mlp.linear_fc2,38,2.34375,0.042265
60000,flagship,mlp.linear_fc2,39,1.15625,0.0422956
60000,flagship,mlp.linear_fc2,40,1.49219,0.0423166
60000,flagship,mlp.linear_fc2,41,0.832031,0.0423256
60000,flagship,mlp.linear_fc2,42,2.01562,0.042339
60000,flagship,mlp.linear_fc2,43,1.78906,0.0423523
60000,flagship,mlp.linear_fc2,44,1.92969,0.042367
60000,flagship,mlp.linear_fc2,45,1.17188,0.0423954
60000,flagship,mlp.linear_fc2,46,1.22656,0.042432
60000,flagship,mlp.linear_fc2,47,1.82031,0.042467
60000,flagship,mlp.linear_fc2,48,0.914062,0.042549
60000,flagship,mlp.linear_fc2,49,0.898438,0.0426093
60000,flagship,mlp.linear_fc2,50,0.898438,0.0426998
60000,flagship,mlp.linear_fc2,51,1.17188,0.042809
60000,flagship,mlp.linear_fc2,52,1.10156,0.0429319
60000,flagship,mlp.linear_fc2,53,1.33594,0.0430618
60000,flagship,mlp.linear_fc2,54,1.36719,0.0431994
60000,flagship,mlp.linear_fc2,55,1.10156,0.0433874
60000,flagship,mlp.linear_fc2,56,1.25781,0.0434987
60000,flagship,mlp.linear_fc2,57,1.26562,0.0433529
60000,flagship,mlp.linear_fc2,58,1.92188,0.0428896
60000,flagship,mlp.linear_fc2,59,1.45312,0.0421512
60000,flagship,mlp.linear_fc2,60,1.32031,0.041112
60000,flagship,mlp.linear_fc2,61,2.46875,0.0387175
60000,flagship,mlp.linear_fc2,62,2.09375,0.0350412
60000,flagship,mlp.linear_fc2,63,1.625,0.0258291
60000,flagship,mlp.linear_fc1,0,0.777344,0.0356198
60000,flagship,mlp.linear_fc1,1,0.980469,0.0418241
60000,flagship,mlp.linear_fc1,2,1,0.0429381
60000,flagship,mlp.linear_fc1,3,1.17188,0.0423064
60000,flagship,mlp.linear_fc1,4,1.09375,0.0416242
60000,flagship,mlp.linear_fc1,5,0.945312,0.0409717
60000,flagship,mlp.linear_fc1,6,1.04688,0.0405343
60000,flagship,mlp.linear_fc1,7,0.695312,0.0409143
60000,flagship,mlp.linear_fc1,8,0.644531,0.0412236
60000,flagship,mlp.linear_fc1,9,0.792969,0.0414457
60000,flagship,mlp.linear_fc1,10,0.546875,0.0414796
60000,flagship,mlp.linear_fc1,11,0.636719,0.0414802
60000,flagship,mlp.linear_fc1,12,0.53125,0.0414771
60000,flagship,mlp.linear_fc1,13,0.640625,0.0414964
60000,flagship,mlp.linear_fc1,14,0.523438,0.0414163
60000,flagship,mlp.linear_fc1,15,0.59375,0.0410873
60000,flagship,mlp.linear_fc1,16,0.574219,0.0407012
60000,flagship,mlp.linear_fc1,17,0.447266,0.0403112
60000,flagship,mlp.linear_fc1,18,0.652344,0.0403082
60000,flagship,mlp.linear_fc1,19,0.714844,0.040252
60000,flagship,mlp.linear_fc1,20,0.605469,0.040183
60000,flagship,mlp.linear_fc1,21,0.597656,0.040036
60000,flagship,mlp.linear_fc1,22,0.492188,0.0400227
60000,flagship,mlp.linear_fc1,23,0.519531,0.0398778
60000,flagship,mlp.linear_fc1,24,0.882812,0.0400329
60000,flagship,mlp.linear_fc1,25,0.447266,0.0402064
60000,flagship,mlp.linear_fc1,26,0.527344,0.040224
60000,flagship,mlp.linear_fc1,27,0.582031,0.0403619
60000,flagship,mlp.linear_fc1,28,0.503906,0.0403936
60000,flagship,mlp.linear_fc1,29,0.558594,0.0404255
60000,flagship,mlp.linear_fc1,30,0.515625,0.0404218
60000,flagship,mlp.linear_fc1,31,0.421875,0.0404686
60000,flagship,mlp.linear_fc1,32,0.546875,0.0405624
60000,flagship,mlp.linear_fc1,33,0.474609,0.0406559
60000,flagship,mlp.linear_fc1,34,0.402344,0.0407201
60000,flagship,mlp.linear_fc1,35,0.431641,0.040802
60000,flagship,mlp.linear_fc1,36,0.558594,0.0408835
60000,flagship,mlp.linear_fc1,37,0.535156,0.0409527
60000,flagship,mlp.linear_fc1,38,0.457031,0.0409786
60000,flagship,mlp.linear_fc1,39,0.554688,0.0410271
60000,flagship,mlp.linear_fc1,40,0.558594,0.041053
60000,flagship,mlp.linear_fc1,41,0.652344,0.0410667
60000,flagship,mlp.linear_fc1,42,0.498047,0.0410777
60000,flagship,mlp.linear_fc1,43,0.617188,0.0410873
60000,flagship,mlp.linear_fc1,44,0.542969,0.0410888
60000,flagship,mlp.linear_fc1,45,0.539062,0.0410865
60000,flagship,mlp.linear_fc1,46,0.609375,0.0410869
60000,flagship,mlp.linear_fc1,47,0.738281,0.0410835
60000,flagship,mlp.linear_fc1,48,0.804688,0.0410906
60000,flagship,mlp.linear_fc1,49,0.535156,0.0410892
60000,flagship,mlp.linear_fc1,50,0.738281,0.0411164
60000,flagship,mlp.linear_fc1,51,0.455078,0.0411529
60000,flagship,mlp.linear_fc1,52,0.769531,0.041211
60000,flagship,mlp.linear_fc1,53,0.6875,0.0412859
60000,flagship,mlp.linear_fc1,54,0.835938,0.0413827
60000,flagship,mlp.linear_fc1,55,0.621094,0.0415261
60000,flagship,mlp.linear_fc1,56,0.800781,0.0416281
60000,flagship,mlp.linear_fc1,57,0.652344,0.0416013
60000,flagship,mlp.linear_fc1,58,0.75,0.0414194
60000,flagship,mlp.linear_fc1,59,0.640625,0.0409917
60000,flagship,mlp.linear_fc1,60,0.625,0.0402922
60000,flagship,mlp.linear_fc1,61,0.535156,0.0389096
60000,flagship,mlp.linear_fc1,62,0.472656,0.0365897
60000,flagship,mlp.linear_fc1,63,0.9375,0.0365961
60000,flagship,self_attention.linear_qkv,0,0.349609,0.0363254
60000,flagship,self_attention.linear_qkv,1,0.527344,0.0367995
60000,flagship,self_attention.linear_qkv,2,0.691406,0.0396928
60000,flagship,self_attention.linear_qkv,3,0.738281,0.0407696
60000,flagship,self_attention.linear_qkv,4,0.570312,0.0397922
60000,flagship,self_attention.linear_qkv,5,0.761719,0.0399252
60000,flagship,self_attention.linear_qkv,6,0.482422,0.0411677
60000,flagship,self_attention.linear_qkv,7,0.498047,0.0404226
60000,flagship,self_attention.linear_qkv,8,0.558594,0.0402265
60000,flagship,self_attention.linear_qkv,9,0.550781,0.0390188
60000,flagship,self_attention.linear_qkv,10,0.441406,0.0385515
60000,flagship,self_attention.linear_qkv,11,0.494141,0.0387478
60000,flagship,self_attention.linear_qkv,12,0.519531,0.0379497
60000,flagship,self_attention.linear_qkv,13,0.490234,0.0374389
60000,flagship,self_attention.linear_qkv,14,0.558594,0.0362359
60000,flagship,self_attention.linear_qkv,15,0.474609,0.0371934
60000,flagship,self_attention.linear_qkv,16,0.492188,0.0374861
60000,flagship,self_attention.linear_qkv,17,0.433594,0.0384519
60000,flagship,self_attention.linear_qkv,18,0.384766,0.0385721
60000,flagship,self_attention.linear_qkv,19,0.542969,0.0396164
60000,flagship,self_attention.linear_qkv,20,0.386719,0.0378892
60000,flagship,self_attention.linear_qkv,21,0.392578,0.0371706
60000,flagship,self_attention.linear_qkv,22,0.490234,0.0404883
60000,flagship,self_attention.linear_qkv,23,0.519531,0.0389502
60000,flagship,self_attention.linear_qkv,24,0.503906,0.0377444
60000,flagship,self_attention.linear_qkv,25,0.417969,0.0358789
60000,flagship,self_attention.linear_qkv,26,0.445312,0.0353966
60000,flagship,self_attention.linear_qkv,27,0.423828,0.038787
60000,flagship,self_attention.linear_qkv,28,0.546875,0.0349097
60000,flagship,self_attention.linear_qkv,29,0.527344,0.0357104
60000,flagship,self_attention.linear_qkv,30,0.425781,0.0366016
60000,flagship,self_attention.linear_qkv,31,0.46875,0.032551
60000,flagship,self_attention.linear_qkv,32,0.46875,0.0338593
60000,flagship,self_attention.linear_qkv,33,0.478516,0.0325769
60000,flagship,self_attention.linear_qkv,34,0.390625,0.0352746
60000,flagship,self_attention.linear_qkv,35,0.431641,0.0336012
60000,flagship,self_attention.linear_qkv,36,0.365234,0.0307703
60000,flagship,self_attention.linear_qkv,37,0.275391,0.0272268
60000,flagship,self_attention.linear_qkv,38,0.322266,0.0308603
60000,flagship,self_attention.linear_qkv,39,0.308594,0.0282654
60000,flagship,self_attention.linear_qkv,40,0.320312,0.0284473
60000,flagship,self_attention.linear_qkv,41,0.277344,0.0279838
60000,flagship,self_attention.linear_qkv,42,0.25,0.0267485
60000,flagship,self_attention.linear_qkv,43,0.243164,0.0273591
60000,flagship,self_attention.linear_qkv,44,0.261719,0.027751
60000,flagship,self_attention.linear_qkv,45,0.285156,0.0295719
60000,flagship,self_attention.linear_qkv,46,0.3125,0.0311935
60000,flagship,self_attention.linear_qkv,47,0.298828,0.0289134
60000,flagship,self_attention.linear_qkv,48,0.410156,0.0332546
60000,flagship,self_attention.linear_qkv,49,0.332031,0.0329209
60000,flagship,self_attention.linear_qkv,50,0.427734,0.0309733
60000,flagship,self_attention.linear_qkv,51,0.316406,0.0317268
60000,flagship,self_attention.linear_qkv,52,0.367188,0.031894
60000,flagship,self_attention.linear_qkv,53,0.34375,0.0333577
60000,flagship,self_attention.linear_qkv,54,0.291016,0.0323667
60000,flagship,self_attention.linear_qkv,55,0.324219,0.0335739
60000,flagship,self_attention.linear_qkv,56,0.492188,0.0330852
60000,flagship,self_attention.linear_qkv,57,0.316406,0.0329763
